canonical_name,display_name,matched_name,source_names,country_code,openalex_id,ror_id,window_key,window_label,window_start,window_end,works,cited_by_proxy,top10_count,top1_count,top10_share,top1_share,h_index,field_entropy,active_fields,international_collab_count,international_collab_share,core_source_count,core_source_share,oa_count,oa_share,oa_gold_count,oa_hybrid_count,oa_green_count,oa_bronze_count,oa_diamond_count,closed_count,sdg_count,sdg_share,funder_count,has_medical_school_or_center,arwu_2025_rank,qs_2027_rank,usnews_2026_2027_rank
Swinburne University of Technology,Swinburne University of Technology,Swinburne University of Technology,Swinburne University of Technology,AU,https://openalex.org/I57093077,https://ror.org/031rekg67,2021,Annual snapshot 2021,2021,2021,3175,1177,1177,222,0.37070866141732284,0.06992125984251968,499,2.5681517087861327,10,1967,0.6195275590551181,2479,0.7807874015748032,1713,0.5395275590551181,494,147,660,254,158,1462,2020,0.6362204724409449,200,False,201-300,291,164
The Australian National University,Australian National University,Australian National University,Australian National University; Australian National University (ANU); The Australian National University,AU,https://openalex.org/I118347636,https://ror.org/019wvm592,2021,Annual snapshot 2021,2021,2021,6585,2109,2109,372,0.3202733485193622,0.05649202733485194,1054,2.7792387763949686,16,3795,0.5763097949886105,4764,0.7234624145785877,3909,0.593621867881549,1104,515,1203,794,293,2676,4028,0.6116932422171603,200,False,101-150,29,81
The University of Adelaide,The University of Adelaide,The University of Adelaide,Adelaide University; The University of Adelaide,AU,https://openalex.org/I5681781,https://ror.org/00892tw58,2021,Annual snapshot 2021,2021,2021,6096,2065,2065,359,0.338746719160105,0.058891076115485566,883,2.6980108934441116,14,3525,0.578248031496063,5162,0.8467847769028871,3238,0.5311679790026247,1307,471,677,505,278,2858,4066,0.666994750656168,200,False,151-200,79,85
The University of Melbourne,The University of Melbourne,The University of Melbourne,The University of Melbourne; University of Melbourne,AU,https://openalex.org/I165779595,https://ror.org/01ej9dk98,2021,Annual snapshot 2021,2021,2021,15815,5151,5151,835,0.32570344609547897,0.052797976604489406,1251,2.4858895059603245,18,8797,0.556244072083465,13398,0.8471704078406576,9951,0.6292127726841606,3883,1220,2347,1835,666,5864,10954,0.6926335757192539,200,False,38,22,28
The University of New South Wales,UNSW Sydney,UNSW Sydney,The University of New South Wales; The University of New South Wales (UNSW Sydney); University of New South Wales,AU,https://openalex.org/I31746571,https://ror.org/03r8z3t63,2021,Annual snapshot 2021,2021,2021,13233,4460,4460,739,0.3370361973853246,0.05584523539635759,1032,2.577555655892687,21,7699,0.5818030680873574,11042,0.8344290788181062,7927,0.5990327212272349,2962,856,2396,1163,550,5306,8679,0.655860349127182,200,False,80,19,33
The University of Western Australia,The University of Western Australia,The University of Western Australia,The University of Western Australia; University of Western Australia,AU,https://openalex.org/I177877127,https://ror.org/047272k79,2021,Annual snapshot 2021,2021,2021,6871,2168,2168,340,0.3155290350749527,0.04948333575898705,973,2.5930343301162555,14,4183,0.6087905690583613,5782,0.8415077863484209,4427,0.6443021394265754,1554,511,1425,675,262,2444,4634,0.6744287585504294,200,False,101-150,77,90
University of Queensland Australia,The University of Queensland,The University of Queensland,The University of Queensland; University of Queensland Australia,AU,https://openalex.org/I165143802,https://ror.org/00rqy9422,2021,Annual snapshot 2021,2021,2021,12827,4176,4176,678,0.3255632649879161,0.05285725422935995,1443,2.6276048411186097,17,7715,0.6014656583768613,11008,0.8581897559834724,7133,0.5560926171357293,2936,843,1777,1078,499,5694,8674,0.6762298277071802,200,False,65,40,42
University of Sydney,The University of Sydney,The University of Sydney,The University of Sydney; University of Sydney,AU,https://openalex.org/I129604602,https://ror.org/0384j8v12,2021,Annual snapshot 2021,2021,2021,14827,4689,4689,710,0.3162473865245835,0.04788561408241721,1251,2.4717565584754846,17,8346,0.5628920213124705,12549,0.846361367775005,8497,0.5730761448708437,3318,1026,2002,1487,664,6330,9725,0.6558980238753626,200,False,72,28,31
University of Technology Sydney,University of Technology Sydney,University of Technology Sydney,University of Technology Sydney,AU,https://openalex.org/I114017466,https://ror.org/03f0f6041,2021,Annual snapshot 2021,2021,2021,6272,2298,2298,382,0.366390306122449,0.06090561224489796,567,2.5830790980988314,13,4035,0.6433354591836735,4900,0.78125,3099,0.49410076530612246,1236,281,990,345,247,3173,4018,0.640625,200,False,201-300,87,85
University of Wollongong,University of Wollongong,University of Wollongong,University of Wollongong,AU,https://openalex.org/I204824540,https://ror.org/00jtmb277,2021,Annual snapshot 2021,2021,2021,3775,1177,1177,198,0.31178807947019865,0.052450331125827816,568,2.6590635145114945,13,2283,0.6047682119205298,3208,0.8498013245033113,2536,0.6717880794701987,737,171,1236,230,162,1239,2404,0.6368211920529802,200,False,301-400,195,204
Ghent University,Ghent University,Ghent University,Ghent University,BE,https://openalex.org/I32597200,https://ror.org/00cv9y106,2021,Annual snapshot 2021,2021,2021,7802,2514,2514,375,0.3222250704947449,0.04806459882081517,900,2.765428594110759,18,5280,0.6767495513970777,6654,0.8528582414765444,5711,0.7319917969751346,2163,797,1329,1144,278,2091,5104,0.6541912330171751,200,False,91,150,104
KU Leuven,KU Leuven,KU Leuven,KU Leuven,BE,https://openalex.org/I99464096,https://ror.org/05f950310,2021,Annual snapshot 2021,2021,2021,12365,3859,3859,668,0.3120905782450465,0.0540234532955924,1298,2.586403242817038,19,8394,0.6788515972503033,9832,0.7951475940153659,9238,0.7471087747674888,2849,1276,3175,1416,522,3127,7949,0.6428629195309341,200,False,76,59,48
Université catholique de Louvain (UCLouvain),UCLouvain,UCLouvain,Université catholique de Louvain (UCLouvain),BE,https://openalex.org/I95674353,https://ror.org/02495e989,2021,Annual snapshot 2021,2021,2021,4103,1113,1113,172,0.27126492810138925,0.04192054594199366,794,2.6876387082127575,14,2586,0.6302705337557885,2776,0.6765781135754326,3281,0.7996587862539605,884,310,1296,359,432,822,2551,0.6217401901048014,200,False,,196,
Universit茅 libre de Bruxelles (ULB),Université Libre de Bruxelles,Université Libre de Bruxelles,Universit茅 libre de Bruxelles (ULB),BE,https://openalex.org/I132053463,https://ror.org/01r9htc13,2021,Annual snapshot 2021,2021,2021,3859,1185,1185,200,0.3070743715988598,0.051826898160145116,827,2.563105456250874,11,2665,0.6905934179839337,2856,0.7400881057268722,3140,0.8136823011142783,920,399,939,556,326,719,2565,0.664679968903861,200,False,101-150,248,275
Universidade de São Paulo,Universidade de São Paulo,Universidade de São Paulo,Universidade de São Paulo; University of Sao Paulo,BR,https://openalex.org/I17974374,https://ror.org/036rp1748,2021,Annual snapshot 2021,2021,2021,22716,4054,4054,444,0.17846451840112695,0.01954569466455362,866,2.697892168568652,20,9150,0.40279978869519284,14230,0.6264307096319774,16500,0.7263602746962493,4340,829,3404,1235,6692,6216,14693,0.6468128191583025,200,False,101-150,133,134
McGill University,McGill University,McGill University,McGill University,CA,https://openalex.org/I5023651,https://ror.org/01pxwe438,2021,Annual snapshot 2021,2021,2021,10552,3087,3087,522,0.29255117513267626,0.04946929492039424,1217,2.5671035325083764,19,6015,0.5700341167551175,8731,0.8274260803639121,6362,0.6029188779378317,2535,801,1257,1038,731,4190,6952,0.6588324488248674,200,False,76,30,68
McMaster University,McMaster University,McMaster University,McMaster University,CA,https://openalex.org/I98251732,https://ror.org/02fa3aq29,2021,Annual snapshot 2021,2021,2021,7275,2012,2012,313,0.2765635738831615,0.04302405498281787,1183,2.167564650830823,14,3808,0.5234364261168385,6385,0.8776632302405498,4286,0.5891408934707903,1870,533,676,707,500,2989,4938,0.6787628865979382,200,False,101-150,174,150
Queen's University at Kingston,Queen's University,Queen's University,Queen's University at Kingston,CA,https://openalex.org/I204722609,https://ror.org/02y72wh86,2021,Annual snapshot 2021,2021,2021,4320,1186,1186,156,0.274537037037037,0.03611111111111111,763,2.487009462399304,11,2160,0.5,3483,0.80625,2310,0.5347222222222222,865,291,494,337,323,2010,2865,0.6631944444444444,200,False,201-300,179,415
The University of Calgary,University of Calgary,University of Calgary,The University of Calgary,CA,https://openalex.org/I168635309,https://ror.org/03yjb2x39,2021,Annual snapshot 2021,2021,2021,8661,2337,2337,332,0.2698302736404572,0.03833275603279067,916,2.322715368662325,17,4617,0.5330793210945618,7231,0.8348920447985221,4932,0.5694492552823,2107,626,877,783,539,3729,5732,0.6618173421083016,200,False,151-200,249,208
University of Alberta,University of Alberta,University of Alberta,University of Alberta,CA,https://openalex.org/I154425047,https://ror.org/0160cpw27,2021,Annual snapshot 2021,2021,2021,10553,2794,2794,379,0.26475883634985314,0.035913958116175496,1066,2.571240755171359,18,5762,0.5460058751066048,8935,0.8466786695726334,5697,0.5398464891500048,2343,775,963,816,800,4856,6823,0.6465460058751066,200,False,101-150,96,164
University of British Columbia,University of British Columbia,University of British Columbia,University of British Columbia,CA,https://openalex.org/I141945490,https://ror.org/03rmrcq20,2021,Annual snapshot 2021,2021,2021,14344,4238,4238,699,0.29545454545454547,0.048731176798661464,1327,2.4999632421452285,18,7844,0.5468488566648075,11647,0.8119771332961517,8639,0.6022727272727273,3177,1189,2226,1238,809,5705,9617,0.6704545454545454,200,False,53,45,42
University of Montreal,Université de Montréal,Université de Montréal,University of Montreal; Université de Montréal,CA,https://openalex.org/I70931966,https://ror.org/0161xgx34,2021,Annual snapshot 2021,2021,2021,6738,1709,1709,241,0.25363609379637875,0.03576728999703176,902,2.4067390959822217,13,3424,0.5081626595428911,5262,0.7809439002671416,4214,0.6254081329771446,1548,550,720,733,663,2524,4398,0.6527159394479074,200,False,151-200,162,193
University of Toronto,University of Toronto,University of Toronto,University of Toronto,CA,https://openalex.org/I185261750,https://ror.org/03dbr7087,2021,Annual snapshot 2021,2021,2021,22054,6626,6626,1131,0.30044436383422507,0.0512832139294459,1761,2.3280897254884225,18,12222,0.5541851818264261,18615,0.8440645687857078,12915,0.5856080529609141,5128,1699,2564,2279,1245,9139,14864,0.6739820440736375,200,True,25,32,20
University of Waterloo,University of Waterloo,University of Waterloo,University of Waterloo,CA,https://openalex.org/I151746483,https://ror.org/01aff2v68,2021,Annual snapshot 2021,2021,2021,5779,1722,1722,277,0.297975428274788,0.04793216819518948,768,2.637424180380086,15,3158,0.5464613254888389,4543,0.7861221664647863,2745,0.4749956739920401,1090,372,616,349,318,3034,3388,0.5862605987195016,200,False,151-200,113,199
Western University,Western University,Western University,Western University,CA,https://openalex.org/I125749732,https://ror.org/02grkyz14,2021,Annual snapshot 2021,2021,2021,6799,1798,1798,278,0.26445065450801586,0.040888365936167084,833,2.459263760004604,15,3441,0.5061038387998235,5686,0.8362994558023239,3766,0.5539049860273569,1456,471,692,644,503,3033,4412,0.6489189586703927,200,False,301-400,142,309
EPFL – École polytechnique fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,EPFL – École polytechnique fédérale de Lausanne; Swiss Federal Institute of Technology Lausanne; École Polytechnique Federale of Lausanne,CH,https://openalex.org/I5124864,https://ror.org/02s376052,2021,Annual snapshot 2021,2021,2021,5152,1684,1684,286,0.3268633540372671,0.05551242236024845,1215,2.503217779856179,13,3542,0.6875,3888,0.7546583850931677,4677,0.9078027950310559,1143,932,1936,387,279,475,2882,0.5593944099378882,200,False,44,22,80
Swiss Federal Institute of Technology Zurich,ETH Zurich,ETH Zurich,ETH Zurich; Swiss Federal Institute of Technology Zurich,CH,https://openalex.org/I35440088,https://ror.org/05a28rw58,2021,Annual snapshot 2021,2021,2021,9984,3460,3460,670,0.34655448717948717,0.06710737179487179,1157,2.6567426513729955,15,6937,0.6948116987179487,7275,0.7286658653846154,7766,0.7778445512820513,2560,2153,1878,808,367,2218,5760,0.5769230769230769,200,False,22,8,33
University of Basel,University of Basel,University of Basel,University of Basel,CH,https://openalex.org/I1850255,https://ror.org/02s6k3f65,2021,Annual snapshot 2021,2021,2021,4624,1455,1455,218,0.3146626297577855,0.047145328719723184,865,2.4885868190756373,13,3029,0.655060553633218,3769,0.8150951557093425,3618,0.782439446366782,1517,942,521,350,288,1006,3045,0.6585207612456747,200,False,94,150,189
University of Bern,University of Bern,University of Bern,University of Bern,CH,https://openalex.org/I118564535,https://ror.org/02k7v4d05,2021,Annual snapshot 2021,2021,2021,6721,2164,2164,386,0.32197589644398156,0.057431929772355304,902,2.488514510686244,14,4701,0.6994494866835292,5411,0.8050885284927838,5366,0.7983930962654366,2153,1388,775,638,412,1355,4401,0.6548132718345484,200,False,151-200,191,113
University of Geneva,University of Geneva,University of Geneva,University of Geneva,CH,https://openalex.org/I114457229,https://ror.org/01swzsf04,2021,Annual snapshot 2021,2021,2021,5480,1823,1823,316,0.3326642335766423,0.05766423357664233,1006,2.610830707383903,13,3778,0.6894160583941605,4143,0.756021897810219,4483,0.8180656934306569,1381,1064,901,682,455,997,3333,0.6082116788321168,200,False,58,168,129
University of Lausanne,University of Lausanne,University of Lausanne,University of Lausanne,CH,https://openalex.org/I97565354,https://ror.org/019whta54,2021,Annual snapshot 2021,2021,2021,5309,1667,1667,285,0.3139951026558674,0.05368242606893954,967,2.2854407396709076,13,3391,0.6387266905255227,4096,0.7715200602750047,4251,0.8007157656809192,1628,929,764,561,369,1058,3644,0.6863816161235637,200,False,101-150,233,179
University of Zurich,University of Zurich,University of Zurich,University of Zurich,CH,https://openalex.org/I202697423,https://ror.org/02crff812,2021,Annual snapshot 2021,2021,2021,8885,3009,3009,541,0.3386606640405177,0.06088913899831176,1106,2.616766365375015,17,5929,0.6673044456949916,7014,0.789420371412493,7111,0.8003376477208779,2581,1802,1420,807,501,1774,5570,0.6268992684299382,200,False,64,98,64
Pontificia Universidad Católica de Chile (UC),Pontificia Universidad Católica de Chile,Pontificia Universidad Católica de Chile,Pontificia Universidad Católica de Chile (UC),CL,https://openalex.org/I162148367,https://ror.org/04teye511,2021,Annual snapshot 2021,2021,2021,4122,1021,1021,131,0.24769529354682193,0.03178068898592916,477,2.595310145390507,10,2243,0.5441533236293061,2698,0.6545366327025716,2827,0.6858321203299369,857,272,420,276,1002,1295,2647,0.6421639980591946,200,False,,119,
Universidad de Chile,University of Chile,University of Chile,Universidad de Chile,CL,https://openalex.org/I69737025,https://ror.org/047gc3g35,2021,Annual snapshot 2021,2021,2021,4615,1016,1016,133,0.2201516793066089,0.028819068255687974,514,2.707319235189734,12,2282,0.49447453954496207,2779,0.6021668472372698,3298,0.714626218851571,990,226,480,280,1322,1317,3015,0.6533044420368364,200,False,501-600,185,421
Beihang University,Beihang University,Beihang University,Beihang University,CN,https://openalex.org/I82880672,https://ror.org/00wk2mp56,2021,Annual snapshot 2021,2021,2021,8245,2535,2535,357,0.3074590661006671,0.04329896907216495,553,1.9294599980146512,11,2360,0.2862340812613705,6325,0.7671315949060037,2752,0.33377804730139476,1279,386,465,185,437,5493,4450,0.5397210430563978,200,False,101-150,349,183
Beijing Institute of Technology,Beijing Institute of Technology,Beijing Institute of Technology,Beijing Institute of Technology,CN,https://openalex.org/I125839683,https://ror.org/01skt4w74,2021,Annual snapshot 2021,2021,2021,8499,2606,2606,477,0.306624308742205,0.056124249911754326,575,1.945936871503559,13,2436,0.2866219555241793,6582,0.7744440522414402,2460,0.28944581715495943,1200,184,425,142,509,6039,4609,0.5422990940110601,200,False,101-150,243,152
Beijing Normal University,Beijing Normal University,Beijing Normal University,Beijing Normal University,CN,https://openalex.org/I25254941,https://ror.org/022k4wk35,2021,Annual snapshot 2021,2021,2021,6174,2033,2033,250,0.329284094590217,0.04049238743116294,579,2.6638867749375583,15,2391,0.3872691933916424,5336,0.8642695173307419,2829,0.4582118561710398,1410,239,464,301,415,3345,4063,0.6580822805312602,200,False,101-150,237,135
Central South University,Central South University,Central South University,Central South University,CN,https://openalex.org/I139660479,https://ror.org/00f1zfq44,2021,Annual snapshot 2021,2021,2021,14759,4421,4421,640,0.29954603970458704,0.04336337150213429,706,2.273807144535514,16,4070,0.27576394064638526,13343,0.9040585405515279,7190,0.4871603767192899,4419,601,961,390,819,7569,9820,0.665356731485873,200,False,96,452,131
China Agricultural University,China Agricultural University,China Agricultural University,China Agricultural University,CN,https://openalex.org/I52158045,https://ror.org/04v3ywz14,2021,Annual snapshot 2021,2021,2021,4873,1824,1824,274,0.37430740816745334,0.05622819618304946,565,2.174617269337743,8,1620,0.3324440796224092,4509,0.9253026882823723,2418,0.49620357069567,1595,160,209,202,252,2455,3120,0.6402626718653807,200,False,151-200,477,192
Chongqing University,Chongqing University,Chongqing University,Chongqing University,CN,https://openalex.org/I158842170,https://ror.org/023rhb549,2021,Annual snapshot 2021,2021,2021,8546,2373,2373,340,0.2776737655043295,0.03978469459396209,480,2.0960410979492714,13,2474,0.2894921600748888,7252,0.8485841329276854,2771,0.32424526094079104,1384,221,470,184,512,5775,5257,0.6151415867072314,200,False,151-200,465,202
Dalian University of Technology,Dalian University of Technology,Dalian University of Technology,Dalian University of Technology,CN,https://openalex.org/I27357992,https://ror.org/023hj5876,2021,Annual snapshot 2021,2021,2021,7504,2016,2016,263,0.26865671641791045,0.03504797441364606,565,2.1150936808438385,13,2036,0.27132196162046907,6506,0.8670042643923241,1980,0.2638592750533049,866,206,383,132,393,5524,4342,0.5786247334754797,200,False,151-200,463,254
Fudan University,Fudan University,Fudan University,Fudan University,CN,https://openalex.org/I24943067,https://ror.org/013q1eq08,2021,Annual snapshot 2021,2021,2021,14885,4393,4393,651,0.29512932482364795,0.04373530399731273,853,2.461122337221093,17,5017,0.33705072220356064,13035,0.8757138058448102,7827,0.5258313738663084,4339,773,1257,596,862,7058,9669,0.6495801142089351,200,False,41,26,49
Harbin Institute of Technology,Harbin Institute of Technology,Harbin Institute of Technology,Harbin Institute of Technology,CN,https://openalex.org/I204983213,https://ror.org/01yqg2h08,2021,Annual snapshot 2021,2021,2021,11784,3272,3272,399,0.27766463000678887,0.033859470468431775,603,1.9188987864927833,13,3154,0.2676510522742702,9693,0.8225560081466395,3096,0.26272912423625255,1655,284,521,217,419,8688,6688,0.5675492192803802,200,False,101-150,190,111
Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,CN,https://openalex.org/I47720641,https://ror.org/00p991c53,2021,Annual snapshot 2021,2021,2021,15106,4443,4443,617,0.2941215411094929,0.04084469747120349,894,2.248137277852726,15,4169,0.27598305309148685,12919,0.8552230901628493,6778,0.4486958824308222,3880,598,989,533,778,8328,10028,0.6638421819144711,200,False,73,307,92
Hunan University,Hunan University,Hunan University,Hunan University,CN,https://openalex.org/I16609230,https://ror.org/05htk5m33,2021,Annual snapshot 2021,2021,2021,5767,2042,2042,305,0.35408357898387377,0.05288711635165597,658,2.288065927939755,11,1820,0.3155886942951274,5110,0.8860759493670886,1642,0.2847234263915381,743,178,339,123,259,4125,3430,0.5947633084792786,200,False,151-200,477,115
Jilin University,Jilin University,Jilin University,Jilin University,CN,https://openalex.org/I194450716,https://ror.org/00js3aw79,2021,Annual snapshot 2021,2021,2021,9836,2423,2423,273,0.24633997559983734,0.027755185034566896,619,2.493086250090852,14,2334,0.23729158194387961,8899,0.9047376982513217,4211,0.42812118747458316,2552,439,390,261,569,5625,6140,0.6242374949166328,200,False,101-150,488,255
Nanjing University,Nanjing University,Nanjing University,Nanjing University,CN,https://openalex.org/I881766915,https://ror.org/01rxvg760,2021,Annual snapshot 2021,2021,2021,9604,2996,2996,402,0.3119533527696793,0.04185755935027072,821,2.6560874419470917,15,3185,0.33163265306122447,8385,0.8730737192836319,3739,0.389316951270304,1795,347,749,416,432,5865,5900,0.6143273635985006,200,False,75,90,77
Nankai University,Nankai University,Nankai University,Nankai University,CN,https://openalex.org/I205237279,https://ror.org/01y1kjr75,2021,Annual snapshot 2021,2021,2021,6611,2130,2130,311,0.3221902889124187,0.047042807442141885,669,2.6402013177470383,15,1896,0.286794736045984,5913,0.8944183935864468,2297,0.34745121766752385,1131,258,420,236,252,4314,3804,0.575404628649221,200,False,151-200,329,146
Northwestern Polytechnical University,Northwestern Polytechnical University,Northwestern Polytechnical University,Northwestern Polytechnical University,CN,https://openalex.org/I17145004,https://ror.org/01y0j0j86,2021,Annual snapshot 2021,2021,2021,8088,2439,2439,321,0.30155786350148367,0.03968842729970327,487,1.8342244645467844,11,2290,0.283135509396637,6718,0.8306132542037586,2337,0.288946587537092,1221,256,377,154,329,5751,4224,0.5222551928783383,200,False,101-150,425,182
Peking Union Medical College,Chinese Academy of Medical Sciences & Peking Union Medical College,Chinese Academy of Medical Sciences & Peking Union Medical College,Peking Union Medical College,CN,https://openalex.org/I200296433,https://ror.org/02drdmm93,2021,Annual snapshot 2021,2021,2021,11481,2826,2826,383,0.24614580611444997,0.03335946346137096,1016,1.4275279956045264,9,3065,0.2669628081177598,10003,0.8712655692012891,7224,0.6292134831460674,4366,690,702,646,820,4257,8958,0.7802456232035537,200,True,151-200,,378
Peking University,Peking University,Peking University,Peking University,CN,https://openalex.org/I20231570,https://ror.org/02v51f717,2021,Annual snapshot 2021,2021,2021,19924,6029,6029,947,0.3025998795422606,0.04753061634209998,1107,2.5267468476363706,18,7863,0.3946496687412166,16434,0.8248343706083116,10605,0.532272636016864,5258,1096,1951,1187,1113,9319,12905,0.6477113029512146,200,False,23,13,19
Shandong University,Shandong University,Shandong University,Shandong University,CN,https://openalex.org/I154099455,https://ror.org/0207yh398,2021,Annual snapshot 2021,2021,2021,11232,3023,3023,378,0.2691417378917379,0.03365384615384615,591,2.4978449425764704,18,3132,0.27884615384615385,9817,0.8740206552706553,4797,0.4270833333333333,2672,493,671,386,575,6435,7038,0.6266025641025641,200,False,101-150,309,222
Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,CN,https://openalex.org/I183067930,https://ror.org/0220qvk04,2021,Annual snapshot 2021,2021,2021,22591,6795,6795,926,0.30078349785312736,0.04098977468903545,869,2.357642346035541,15,7278,0.32216369350626356,19223,0.8509140808286486,10072,0.4458412642202647,5422,925,1722,799,1204,12519,14112,0.6246735425611969,200,False,30,36,37
Shenzhen University,Shenzhen University,Shenzhen University,Shenzhen University,CN,https://openalex.org/I180726961,https://ror.org/01vy4gh70,2021,Annual snapshot 2021,2021,2021,8748,3022,3022,473,0.34545038866026523,0.0540695016003658,507,2.460756740936036,16,4084,0.46684956561499774,7295,0.8339048925468678,3198,0.3655692729766804,1692,281,622,266,337,5550,5218,0.5964791952446273,200,False,201-300,416,166
Sichuan University,Sichuan University,Sichuan University,Sichuan University,CN,https://openalex.org/I24185976,https://ror.org/011ashp19,2021,Annual snapshot 2021,2021,2021,15365,4222,4222,527,0.27478034493979825,0.03429873088187439,698,2.4115361632655827,18,3841,0.24998372925479986,13691,0.8910510901399284,7392,0.4810933940774487,4082,661,1071,519,1059,7973,10340,0.6729580214773837,200,False,87,300,139
Soochow University (China),Soochow University,Soochow University,Soochow University (China),CN,https://openalex.org/I3923682,https://ror.org/05t8y2r12,2021,Annual snapshot 2021,2021,2021,7643,1951,1951,230,0.25526625670548214,0.030092895459897948,635,2.299673572184018,10,2204,0.2883684417113699,6864,0.8980766714640848,3487,0.4562344629072354,1906,445,438,274,424,4156,4958,0.6486981551746697,200,False,101-150,711-720,312
South China University of Technology,South China University of Technology,South China University of Technology,South China University of Technology,CN,https://openalex.org/I90610280,https://ror.org/0530pts50,2021,Annual snapshot 2021,2021,2021,8862,2699,2699,352,0.30455879034078087,0.039720153464229295,578,2.243253279268788,14,2577,0.2907921462423832,7655,0.8638004965019183,2716,0.30647709320695105,1398,254,417,207,440,6146,5329,0.6013315278718122,200,False,101-150,342,162
