canonical_name,display_name,matched_name,source_names,country_code,openalex_id,ror_id,window_key,window_label,window_start,window_end,works,cited_by_proxy,top10_count,top1_count,top10_share,top1_share,h_index,field_entropy,active_fields,international_collab_count,international_collab_share,core_source_count,core_source_share,oa_count,oa_share,oa_gold_count,oa_hybrid_count,oa_green_count,oa_bronze_count,oa_diamond_count,closed_count,sdg_count,sdg_share,funder_count,has_medical_school_or_center,arwu_2025_rank,qs_2027_rank,usnews_2026_2027_rank
University of Waterloo,University of Waterloo,University of Waterloo,University of Waterloo,CA,https://openalex.org/I151746483,https://ror.org/01aff2v68,2021_2025,5-year 2021-2025,2021,2025,28888,8011,8011,1251,0.27731237884242593,0.043305178620880645,768,2.630501969201387,20,15980,0.5531708667959014,22438,0.7767238991968983,15084,0.5221545278316256,5706,3929,2332,1373,1744,13804,14541,0.5033577956244808,200,False,151-200,113,199
Western University,Western University,Western University,Western University,CA,https://openalex.org/I125749732,https://ror.org/02grkyz14,2021_2025,5-year 2021-2025,2021,2025,33743,9045,9045,1392,0.268055596716356,0.0412530006223513,833,2.4663023510116897,17,18060,0.5352221201434372,28598,0.8475239308893696,20439,0.6057256319829298,7609,4963,2660,2489,2718,13304,19325,0.5727113771745251,200,False,301-400,142,309
EPFL – École polytechnique fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,EPFL – École polytechnique fédérale de Lausanne; Swiss Federal Institute of Technology Lausanne; École Polytechnique Federale of Lausanne,CH,https://openalex.org/I5124864,https://ror.org/02s376052,2021_2025,5-year 2021-2025,2021,2025,25876,8225,8225,1420,0.3178621116092132,0.05487710619879425,1215,2.4883669876460743,14,18027,0.6966687277786365,20211,0.7810712629463595,22450,0.8675993198330499,5615,6356,7239,1262,1978,3426,12556,0.48523728551553563,200,False,44,22,80
Swiss Federal Institute of Technology Zurich,ETH Zurich,ETH Zurich,ETH Zurich; Swiss Federal Institute of Technology Zurich,CH,https://openalex.org/I35440088,https://ror.org/05a28rw58,2021_2025,5-year 2021-2025,2021,2025,45975,16116,16116,2939,0.3505383360522023,0.06392604676454595,1157,2.6787156368711402,17,32351,0.7036650353452963,35440,0.7708537248504622,35516,0.7725067971723762,11238,12721,6491,2310,2756,10459,23153,0.503599782490484,200,False,22,8,33
University of Basel,University of Basel,University of Basel,University of Basel,CH,https://openalex.org/I1850255,https://ror.org/02s6k3f65,2021_2025,5-year 2021-2025,2021,2025,21597,6978,6978,1139,0.32310043061536325,0.05273880631569199,865,2.487186855461457,20,14562,0.6742603139324906,17866,0.827244524702505,17207,0.7967310274575172,7011,5625,1858,1178,1535,4390,12357,0.572162800388943,200,False,94,150,189
University of Bern,University of Bern,University of Bern,University of Bern,CH,https://openalex.org/I118564535,https://ror.org/02k7v4d05,2021_2025,5-year 2021-2025,2021,2025,33147,10897,10897,1885,0.32874769964099315,0.0568678915135608,902,2.4824539717140275,18,23119,0.6974688508763991,27317,0.8241168129845838,26761,0.8073430476362868,10160,8942,2951,2248,2460,6386,19216,0.5797206383684798,200,False,151-200,191,113
University of Geneva,University of Geneva,University of Geneva,University of Geneva,CH,https://openalex.org/I114457229,https://ror.org/01swzsf04,2021_2025,5-year 2021-2025,2021,2025,24797,8184,8184,1403,0.33003992418437716,0.056579424930435135,1006,2.627735745769285,20,17456,0.7039561237246441,19595,0.7902165584546518,20694,0.8345364358591765,6807,6113,3327,1744,2703,4103,13066,0.526918578860346,200,False,58,168,129
University of Lausanne,University of Lausanne,University of Lausanne,University of Lausanne,CH,https://openalex.org/I97565354,https://ror.org/019whta54,2021_2025,5-year 2021-2025,2021,2025,25873,8416,8416,1512,0.3252811811540989,0.05843929965601206,967,2.2848339606998262,15,17203,0.6649016349089785,20663,0.7986317783017045,21252,0.8213968229428361,7827,6546,3188,1842,1849,4621,15757,0.6090132570633479,200,False,101-150,233,179
University of Zurich,University of Zurich,University of Zurich,University of Zurich,CH,https://openalex.org/I202697423,https://ror.org/02crff812,2021_2025,5-year 2021-2025,2021,2025,41762,14366,14366,2620,0.34399693501269096,0.06273645898184953,1106,2.5898982394700756,18,28225,0.6758536468559935,33795,0.8092284852258034,33939,0.8126765959484699,12103,11474,4772,2632,2958,7823,23162,0.554619031655572,200,False,64,98,64
Pontificia Universidad Católica de Chile (UC),Pontificia Universidad Católica de Chile,Pontificia Universidad Católica de Chile,Pontificia Universidad Católica de Chile (UC),CL,https://openalex.org/I162148367,https://ror.org/04teye511,2021_2025,5-year 2021-2025,2021,2025,19551,4721,4721,601,0.24147102450002558,0.030740115595110223,477,2.619676598277973,17,11089,0.5671832642831569,13360,0.6833410055751624,13672,0.6992992685796123,4462,1834,1614,1025,4737,5879,11157,0.5706613472456652,200,False,,119,
Universidad de Chile,University of Chile,University of Chile,Universidad de Chile,CL,https://openalex.org/I69737025,https://ror.org/047gc3g35,2021_2025,5-year 2021-2025,2021,2025,20812,4255,4255,508,0.20444935614068807,0.024408994810686143,514,2.7347359870547647,20,10775,0.5177301556794157,13184,0.633480684220642,14975,0.7195368056890256,4986,1418,1535,949,6087,5837,11851,0.5694310974437824,200,False,501-600,185,421
Beihang University,Beihang University,Beihang University,Beihang University,CN,https://openalex.org/I82880672,https://ror.org/00wk2mp56,2021_2025,5-year 2021-2025,2021,2025,51956,15208,15208,2192,0.29270921549003004,0.04218954499961506,553,1.8837119236305229,12,13230,0.2546385403033336,40463,0.7787935945800293,16725,0.32190699822927094,8129,2905,1735,1461,2495,35231,23885,0.4597159134652398,200,False,101-150,349,183
Beijing Institute of Technology,Beijing Institute of Technology,Beijing Institute of Technology,Beijing Institute of Technology,CN,https://openalex.org/I125839683,https://ror.org/01skt4w74,2021_2025,5-year 2021-2025,2021,2025,55270,15750,15750,2553,0.28496471865388096,0.04619142391894337,575,1.9248594405917603,15,13645,0.24687895784331465,43401,0.7852542066220373,16464,0.2978831192328569,7962,1801,1962,1623,3116,38806,25802,0.4668355346480912,200,False,101-150,243,152
Beijing Normal University,Beijing Normal University,Beijing Normal University,Beijing Normal University,CN,https://openalex.org/I25254941,https://ror.org/022k4wk35,2021_2025,5-year 2021-2025,2021,2025,38502,12653,12653,1768,0.3286322788426575,0.04591969248350735,579,2.680672428008327,19,13596,0.35312451301231107,33462,0.8690977092099111,18054,0.4689107059373539,9508,2424,1900,1711,2511,20448,21329,0.5539712222741676,200,False,101-150,237,135
Central South University,Central South University,Central South University,Central South University,CN,https://openalex.org/I139660479,https://ror.org/00f1zfq44,2021_2025,5-year 2021-2025,2021,2025,92644,28548,28548,4018,0.30814731660981826,0.04337032079789301,706,2.287068278452878,16,25191,0.27191183454945816,83469,0.9009649842407496,44948,0.48516903415223867,28088,4709,4885,2932,4334,47696,51743,0.5585143128535037,200,False,96,452,131
China Agricultural University,China Agricultural University,China Agricultural University,China Agricultural University,CN,https://openalex.org/I52158045,https://ror.org/04v3ywz14,2021_2025,5-year 2021-2025,2021,2025,30076,11742,11742,1718,0.3904109589041096,0.05712195770714191,565,2.189224966139667,13,9136,0.3037637983774438,27729,0.921964356962362,16331,0.5429910892405905,10932,1368,1444,1034,1553,13745,17922,0.5958904109589042,200,False,151-200,477,192
Chongqing University,Chongqing University,Chongqing University,Chongqing University,CN,https://openalex.org/I158842170,https://ror.org/023rhb549,2021_2025,5-year 2021-2025,2021,2025,56046,16113,16113,2249,0.287495985440531,0.040127752203547085,480,2.1184331240352163,13,15300,0.27299004389251685,48951,0.8734075580772936,19189,0.3423794740034971,10485,2245,2226,1525,2708,36857,29997,0.5352210684080934,200,False,151-200,465,202
Dalian University of Technology,Dalian University of Technology,Dalian University of Technology,Dalian University of Technology,CN,https://openalex.org/I27357992,https://ror.org/023hj5876,2021_2025,5-year 2021-2025,2021,2025,46788,12307,12307,1722,0.26303753099085236,0.03680430879712747,565,2.0880638651464576,14,11362,0.24284004445584337,40409,0.8636616226382833,13392,0.2862272377532701,6226,1890,1798,1347,2131,33396,22859,0.48856544413097375,200,False,151-200,463,254
Fudan University,Fudan University,Fudan University,Fudan University,CN,https://openalex.org/I24943067,https://ror.org/013q1eq08,2021_2025,5-year 2021-2025,2021,2025,88422,26630,26630,3990,0.3011693922327023,0.045124516523037256,853,2.469941199761327,17,28024,0.3169346995091719,77663,0.8783221370247224,46082,0.5211598923344869,25433,5967,5248,4328,5106,42340,49881,0.5641243129537897,200,False,41,26,49
Harbin Institute of Technology,Harbin Institute of Technology,Harbin Institute of Technology,Harbin Institute of Technology,CN,https://openalex.org/I204983213,https://ror.org/01yqg2h08,2021_2025,5-year 2021-2025,2021,2025,75452,20512,20512,2605,0.27185495414303135,0.03452526109314531,603,1.8943553411865552,12,18781,0.2489132163494672,62182,0.8241265970418279,21080,0.2793829189418438,11308,2578,2687,1762,2745,54372,37197,0.4929889201081482,200,False,101-150,190,111
Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,CN,https://openalex.org/I47720641,https://ror.org/00p991c53,2021_2025,5-year 2021-2025,2021,2025,87142,25689,25689,3407,0.294794702898717,0.03909710587317252,894,2.2429042561543726,15,21309,0.24453191342865668,75010,0.8607789584815588,38730,0.4444469945606022,22950,4465,3792,3238,4285,48412,50081,0.574705652842487,200,False,73,307,92
Hunan University,Hunan University,Hunan University,Hunan University,CN,https://openalex.org/I16609230,https://ror.org/05htk5m33,2021_2025,5-year 2021-2025,2021,2025,37054,12244,12244,1839,0.33043666000971555,0.049630269336643815,658,2.279931940644407,16,11194,0.30209963836562853,32674,0.8817941382846656,11752,0.3171587412964862,5565,1815,1577,1257,1538,25302,18874,0.5093647109623792,200,False,151-200,477,115
Jilin University,Jilin University,Jilin University,Jilin University,CN,https://openalex.org/I194450716,https://ror.org/00js3aw79,2021_2025,5-year 2021-2025,2021,2025,58356,16165,16165,1903,0.27700664884502024,0.0326101857563918,619,2.4987514518997775,16,13256,0.22715744739187058,53399,0.9150558640071287,25991,0.44538693536225926,15762,3247,1927,2239,2816,32365,31453,0.5389848516005209,200,False,101-150,488,255
Nanjing University,Nanjing University,Nanjing University,Nanjing University,CN,https://openalex.org/I881766915,https://ror.org/01rxvg760,2021_2025,5-year 2021-2025,2021,2025,56412,17545,17545,2520,0.31101538679713536,0.04467134652201659,821,2.650441945967161,16,17713,0.3139934765652698,49900,0.8845635680351698,22739,0.40308799546195845,11244,3093,2891,2719,2792,33673,30129,0.5340884918102531,200,False,75,90,77
Nankai University,Nankai University,Nankai University,Nankai University,CN,https://openalex.org/I205237279,https://ror.org/01y1kjr75,2021_2025,5-year 2021-2025,2021,2025,39122,12538,12538,1812,0.3204846377997035,0.046316650477991925,669,2.666733688929155,15,11184,0.28587495526813556,34611,0.884694034047339,15098,0.38592096518582897,6925,2149,2145,1967,1912,24024,19635,0.5018915188385051,200,False,151-200,329,146
Northwestern Polytechnical University,Northwestern Polytechnical University,Northwestern Polytechnical University,Northwestern Polytechnical University,CN,https://openalex.org/I17145004,https://ror.org/01y0j0j86,2021_2025,5-year 2021-2025,2021,2025,51187,15535,15535,2209,0.3034950280344619,0.043155488698302304,487,1.815727110329279,14,13530,0.2643249262508059,42466,0.8296247093988708,15245,0.29782952702834703,7930,2049,1737,1492,2037,35942,23272,0.45464668763553245,200,False,101-150,425,182
Peking Union Medical College,Chinese Academy of Medical Sciences & Peking Union Medical College,Chinese Academy of Medical Sciences & Peking Union Medical College,Peking Union Medical College,CN,https://openalex.org/I200296433,https://ror.org/02drdmm93,2021_2025,5-year 2021-2025,2021,2025,70818,19153,19153,2636,0.27045383941935663,0.037222175153209636,1016,1.478377171670052,10,18498,0.26120477844615775,64181,0.9062808890395098,45722,0.6456268180406112,29235,4870,3133,3642,4842,25096,48153,0.6799542489197662,200,True,151-200,,378
Peking University,Peking University,Peking University,Peking University,CN,https://openalex.org/I20231570,https://ror.org/02v51f717,2021_2025,5-year 2021-2025,2021,2025,118412,36830,36830,5918,0.3110326656082154,0.049978042765935884,1107,2.5348833950669105,18,44529,0.3760514137080701,99763,0.842507516130122,63402,0.5354355977434719,34159,8183,7573,6296,7191,55010,66157,0.5587018207614093,200,False,23,13,19
Shandong University,Shandong University,Shandong University,Shandong University,CN,https://openalex.org/I154099455,https://ror.org/0207yh398,2021_2025,5-year 2021-2025,2021,2025,67398,18863,18863,2388,0.27987477373215824,0.03543131843674886,591,2.4996585790410313,18,18507,0.2745927178848037,59045,0.8760645716490103,29137,0.4323125315291255,16466,3754,2910,2549,3458,38261,36718,0.5447936140538295,200,False,101-150,309,222
Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,CN,https://openalex.org/I183067930,https://ror.org/0220qvk04,2021_2025,5-year 2021-2025,2021,2025,132241,40114,40114,5803,0.3033401138829864,0.04388200331213466,869,2.3559811847321632,15,41168,0.3113104105383353,113147,0.8556121021468379,58295,0.44082395021211274,32162,7390,6485,5323,6935,73946,71891,0.5436362398953426,200,False,30,36,37
Shenzhen University,Shenzhen University,Shenzhen University,Shenzhen University,CN,https://openalex.org/I180726961,https://ror.org/01vy4gh70,2021_2025,5-year 2021-2025,2021,2025,56895,18835,18835,2969,0.33104842253273575,0.052183847438263466,507,2.471279036179759,16,24594,0.43226997099920905,47619,0.836962826258898,22242,0.3909306617453203,11490,3064,2775,2200,2713,34653,28678,0.5040513226118288,200,False,201-300,416,166
