canonical_name,display_name,matched_name,source_names,country_code,openalex_id,ror_id,window_key,window_label,window_start,window_end,works,cited_by_proxy,top10_count,top1_count,top10_share,top1_share,h_index,field_entropy,active_fields,international_collab_count,international_collab_share,core_source_count,core_source_share,oa_count,oa_share,oa_gold_count,oa_hybrid_count,oa_green_count,oa_bronze_count,oa_diamond_count,closed_count,sdg_count,sdg_share,funder_count,has_medical_school_or_center,arwu_2025_rank,qs_2027_rank,usnews_2026_2027_rank
Brown University,Brown University,Brown University,Brown University,US,https://openalex.org/I27804330,https://ror.org/05gq02987,2020_2024,5-year 2020-2024,2020,2024,29047,8082,8082,1234,0.278238716562812,0.042482872585809205,999,2.1558695406382786,16,10137,0.3489861259338314,26013,0.8955485936585533,18424,0.6342823699521465,6186,2437,5289,2940,1572,10623,19918,0.6857162529693256,200,False,101-150,66,144
California Institute of Technology,California Institute of Technology,California Institute of Technology,California Institute of Technology; California Institute of Technology (Caltech),US,https://openalex.org/I122411786,https://ror.org/05dxps055,2020_2024,5-year 2020-2024,2020,2024,26687,9454,9454,1878,0.3542548806535017,0.07037134185183798,1839,2.1487875215830647,13,14504,0.5434855922359201,20064,0.751826732116761,18022,0.6753100760669989,6433,3038,4044,3165,1342,8665,13229,0.49570952148986397,200,False,9,7,23
Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,US,https://openalex.org/I74973139,https://ror.org/05x2bcf33,2020_2024,5-year 2020-2024,2020,2024,22249,7134,7134,1284,0.3206436244325588,0.05771045889702908,1137,2.441663703197602,17,9527,0.4281990201806823,13620,0.6121623443750281,12994,0.5840262483707133,4049,2954,3251,1371,1369,9255,11518,0.5176861881432874,200,False,101-150,55,112
Case Western Reserve University,Case Western Reserve University,Case Western Reserve University,Case Western Reserve University,US,https://openalex.org/I58956616,https://ror.org/051fd9666,2020_2024,5-year 2020-2024,2020,2024,27489,6636,6636,1022,0.24140565317035906,0.03717850776674306,1020,1.9904465371191025,14,9113,0.33151442395139874,24284,0.8834079086179927,16234,0.5905634981265233,5614,2364,3796,2899,1561,11255,18700,0.6802721088435374,200,False,151-200,326,189
Columbia University,Columbia University,Columbia University,Columbia University,US,https://openalex.org/I78577930,https://ror.org/00hj8s172,2020_2024,5-year 2020-2024,2020,2024,60263,18997,18997,3575,0.31523488707830677,0.059323299537029354,1716,2.5852554605705715,18,26341,0.43710070856080846,47637,0.7904850405721587,39732,0.6593100243930771,12434,5476,12091,6280,3451,20531,39246,0.6512453744420291,200,True,8,43,10
Cornell University,Cornell University,Cornell University,Cornell University,US,https://openalex.org/I205783295,https://ror.org/05bnh6r87,2020_2024,5-year 2020-2024,2020,2024,75136,23153,23153,4100,0.3081478918228279,0.054567717206132876,1839,2.416919170727206,18,32292,0.42978066439523,61795,0.822441971890971,46890,0.6240683560477002,15937,7070,12395,8012,3476,28246,49249,0.6554647572402045,200,True,12,16,13
Duke University,Duke University,Duke University,Duke University,US,https://openalex.org/I170897317,https://ror.org/00py81415,2020_2024,5-year 2020-2024,2020,2024,61959,18556,18556,3146,0.2994883713423393,0.050775512839135555,1402,2.2243428597085275,17,25929,0.41848641843799933,52734,0.8511112187091464,40100,0.647202182088155,14453,5388,11010,6176,3073,21859,40861,0.65948449781307,200,True,46,70,30
Emory University,Emory University,Emory University,Emory University,US,https://openalex.org/I150468666,https://ror.org/03czfpz43,2020_2024,5-year 2020-2024,2020,2024,51712,13586,13586,2227,0.2627243193069307,0.04306543935643564,1191,1.9123409326271585,12,17649,0.34129409034653463,45683,0.883411974009901,32184,0.6223700495049505,11462,3988,8990,5416,2328,19528,35938,0.6949644183168316,200,False,101-150,183,64
Georgia Institute of Technology,Georgia Institute of Technology,Georgia Institute of Technology,Georgia Institute of Technology,US,https://openalex.org/I130701444,https://ror.org/01zkghx44,2020_2024,5-year 2020-2024,2020,2024,34087,9354,9354,1454,0.2744154663068032,0.04265555783729868,1127,2.439943561489466,17,13456,0.3947545985272978,23590,0.6920526887083052,15995,0.46924047290756005,6053,2462,4477,1912,1091,18092,18827,0.5523219995892862,200,False,151-200,142,94
Harvard University,Harvard University,Harvard University,Harvard University,US,https://openalex.org/I136199984,https://ror.org/03vek6s52,2020_2024,5-year 2020-2024,2020,2024,159145,56381,56381,11180,0.35427440384554965,0.07025040057808916,2744,2.153492240871659,13,81531,0.512306387256904,140437,0.8824468252222816,110887,0.6967670991862767,39851,15729,28978,19058,7271,48258,106126,0.666850984950831,200,True,1,5,1
Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,US,https://openalex.org/I98704320,https://ror.org/04a9tmd77,2020_2024,5-year 2020-2024,2020,2024,38114,10906,10906,2225,0.28614157527417744,0.05837749908170226,1216,1.4850206108108852,9,16502,0.43296426509943853,35191,0.9233090203074985,24634,0.6463241853387207,8268,3326,5821,5047,2172,13480,28037,0.7356089625859265,200,True,101-150,,46
"Indiana University, Bloomington",Indiana University Bloomington,Indiana University Bloomington,"Indiana University Bloomington; Indiana University, Bloomington",US,https://openalex.org/I4210119109,https://ror.org/02k40bc56,2020_2024,5-year 2020-2024,2020,2024,17682,5791,5791,939,0.32750820042981565,0.05310485239226332,877,2.745168412989602,19,6944,0.3927157561361837,14202,0.8031896844248388,10619,0.60055423594616,3269,2149,2785,1247,1169,7063,10807,0.6111865173622893,200,False,101-150,360,155
