canonical_name,display_name,matched_name,source_names,country_code,openalex_id,ror_id,window_key,window_label,window_start,window_end,works,cited_by_proxy,top10_count,top1_count,top10_share,top1_share,h_index,field_entropy,active_fields,international_collab_count,international_collab_share,core_source_count,core_source_share,oa_count,oa_share,oa_gold_count,oa_hybrid_count,oa_green_count,oa_bronze_count,oa_diamond_count,closed_count,sdg_count,sdg_share,funder_count,has_medical_school_or_center,arwu_2025_rank,qs_2027_rank,usnews_2026_2027_rank
Swinburne University of Technology,Swinburne University of Technology,Swinburne University of Technology,Swinburne University of Technology,AU,https://openalex.org/I57093077,https://ror.org/031rekg67,2024,Annual snapshot 2024,2024,2024,4218,1063,1063,191,0.25201517306780463,0.04528212422949265,499,2.551354477301462,12,2053,0.4867235656709341,2313,0.5483641536273115,3126,0.7411095305832148,644,637,1467,157,221,1092,2215,0.5251303935514462,200,False,201-300,291,164
The Australian National University,Australian National University,Australian National University,Australian National University; Australian National University (ANU); The Australian National University,AU,https://openalex.org/I118347636,https://ror.org/019wvm592,2024,Annual snapshot 2024,2024,2024,5890,1891,1891,277,0.32105263157894737,0.04702886247877759,1054,2.7303763934839336,15,3435,0.5831918505942275,4361,0.7404074702886247,3995,0.6782682512733447,1231,1533,386,417,428,1895,3233,0.5488964346349745,200,False,101-150,29,81
The University of Adelaide,The University of Adelaide,The University of Adelaide,Adelaide University; The University of Adelaide,AU,https://openalex.org/I5681781,https://ror.org/00892tw58,2024,Annual snapshot 2024,2024,2024,6145,2127,2127,358,0.3461350691619203,0.05825874694873881,883,2.6562221582101078,15,3584,0.5832384052074857,5174,0.8419853539462978,4084,0.6646053702196908,1258,1698,269,500,359,2061,3565,0.580146460537022,200,False,151-200,79,85
The University of Melbourne,The University of Melbourne,The University of Melbourne,The University of Melbourne; University of Melbourne,AU,https://openalex.org/I165779595,https://ror.org/01ej9dk98,2024,Annual snapshot 2024,2024,2024,14503,4852,4852,778,0.33455147210921876,0.05364407363993656,1251,2.500123613158134,17,8066,0.5561607943184169,12156,0.8381714128111425,10578,0.7293663379990347,3557,4053,976,1051,941,3925,8787,0.6058746466248363,200,False,38,22,28
The University of New South Wales,UNSW Sydney,UNSW Sydney,The University of New South Wales; The University of New South Wales (UNSW Sydney); University of New South Wales,AU,https://openalex.org/I31746571,https://ror.org/03r8z3t63,2024,Annual snapshot 2024,2024,2024,12021,3997,3997,645,0.33250145578570833,0.05365610182181183,1032,2.5720307259124966,18,7088,0.5896348057565927,10175,0.8464354047084269,8314,0.6916229930954163,2670,3346,733,844,721,3707,7067,0.5878878629065801,200,False,80,19,33
The University of Western Australia,The University of Western Australia,The University of Western Australia,The University of Western Australia; University of Western Australia,AU,https://openalex.org/I177877127,https://ror.org/047272k79,2024,Annual snapshot 2024,2024,2024,6145,2125,2125,345,0.34580960130187144,0.05614320585842148,973,2.6057578710141702,14,3966,0.6454027664768104,5360,0.8722538649308381,4463,0.7262815296989422,1596,1657,392,475,343,1682,3787,0.616273393002441,200,False,101-150,77,90
University of Queensland Australia,The University of Queensland,The University of Queensland,The University of Queensland; University of Queensland Australia,AU,https://openalex.org/I165143802,https://ror.org/00rqy9422,2024,Annual snapshot 2024,2024,2024,11832,4066,4066,625,0.34364435429344153,0.05282285327924273,1443,2.619246724500509,19,7102,0.600236646382691,10114,0.8548005409060175,8374,0.7077417173766059,2802,3457,591,803,721,3458,7040,0.5949966193373901,200,False,65,40,42
University of Sydney,The University of Sydney,The University of Sydney,The University of Sydney; University of Sydney,AU,https://openalex.org/I129604602,https://ror.org/0384j8v12,2024,Annual snapshot 2024,2024,2024,14331,4562,4562,733,0.31833089107529133,0.05114786127974321,1251,2.4310474361057586,16,7987,0.5573232851859605,11952,0.8339962319447352,10065,0.7023236340799665,3385,3786,762,1181,951,4266,8247,0.5754657734980113,200,False,72,28,31
University of Technology Sydney,University of Technology Sydney,University of Technology Sydney,University of Technology Sydney,AU,https://openalex.org/I114017466,https://ror.org/03f0f6041,2024,Annual snapshot 2024,2024,2024,5766,2062,2062,301,0.357613596947624,0.05220256677072494,567,2.5259239973268035,12,3813,0.6612903225806451,4532,0.7859868192854665,3225,0.5593132154006244,1052,1258,289,303,323,2541,3219,0.5582726326742976,200,False,201-300,87,85
University of Wollongong,University of Wollongong,University of Wollongong,University of Wollongong,AU,https://openalex.org/I204824540,https://ror.org/00jtmb277,2024,Annual snapshot 2024,2024,2024,3499,1184,1184,218,0.33838239496999145,0.06230351529008288,568,2.640508216391146,10,2162,0.6178908259502716,2898,0.8282366390397257,2368,0.6767647899399829,655,869,348,272,224,1131,1903,0.5438696770505859,200,False,301-400,195,204
Ghent University,Ghent University,Ghent University,Ghent University,BE,https://openalex.org/I32597200,https://ror.org/00cv9y106,2024,Annual snapshot 2024,2024,2024,7352,2332,2332,336,0.31719260065288357,0.04570184983677911,900,2.7618450332178655,18,4816,0.6550598476605005,6357,0.8646626768226333,5838,0.794069640914037,1956,1194,1795,480,413,1514,4259,0.5792981501632208,200,False,91,150,104
KU Leuven,KU Leuven,KU Leuven,KU Leuven,BE,https://openalex.org/I99464096,https://ror.org/05f950310,2024,Annual snapshot 2024,2024,2024,11589,3654,3654,635,0.31529899042195186,0.05479333851065666,1298,2.6004570660556774,18,8070,0.6963499870566917,9592,0.8276814220381397,8845,0.763223746656312,2518,1959,2601,914,853,2744,6655,0.5742514453360946,200,False,76,59,48
Université catholique de Louvain (UCLouvain),UCLouvain,UCLouvain,Université catholique de Louvain (UCLouvain),BE,https://openalex.org/I95674353,https://ror.org/02495e989,2024,Annual snapshot 2024,2024,2024,3507,892,892,142,0.25434844596521244,0.040490447676076416,794,2.6892578677813157,11,2255,0.6429997148560023,2508,0.7151411462788708,2853,0.8135158254918734,663,561,991,248,390,654,1840,0.5246649558026804,200,False,,196,
Université libre de Bruxelles (ULB),Université Libre de Bruxelles,Université Libre de Bruxelles,Université libre de Bruxelles (ULB),BE,https://openalex.org/I132053463,https://ror.org/01r9htc13,2024,Annual snapshot 2024,2024,2024,3332,999,999,178,0.29981992797118845,0.05342136854741897,827,2.5357784333937485,8,2285,0.6857743097238895,2656,0.7971188475390156,2660,0.7983193277310925,834,499,770,226,331,672,1933,0.5801320528211285,200,False,101-150,248,275
Universidade de São Paulo,Universidade de São Paulo,Universidade de São Paulo,Universidade de São Paulo; University of Sao Paulo,BR,https://openalex.org/I17974374,https://ror.org/036rp1748,2024,Annual snapshot 2024,2024,2024,20833,3156,3156,328,0.15149042384678155,0.01574425190803053,866,2.6595493233453604,21,8715,0.41832669322709165,12949,0.6215619449911198,15514,0.7446839149426391,4187,1636,1912,1102,6677,5319,11453,0.5497527960447367,200,False,101-150,133,134
McGill University,McGill University,McGill University,McGill University,CA,https://openalex.org/I5023651,https://ror.org/01pxwe438,2024,Annual snapshot 2024,2024,2024,9952,2996,2996,453,0.30104501607717044,0.04551848874598071,1217,2.5384819883632517,18,5773,0.5800844051446945,8461,0.8501808681672026,6709,0.6741358520900321,2392,2234,730,531,822,3243,5775,0.5802853697749196,200,False,76,30,68
McMaster University,McMaster University,McMaster University,McMaster University,CA,https://openalex.org/I98251732,https://ror.org/02fa3aq29,2024,Annual snapshot 2024,2024,2024,7201,2058,2058,340,0.28579363977225386,0.04721566449104291,1183,2.1944308489312885,14,4079,0.5664491042910706,6233,0.865574225801972,4829,0.6706013053742536,1808,1474,462,540,545,2372,4263,0.5920011109568115,200,False,101-150,174,150
Queen's University at Kingston,Queen's University,Queen's University,Queen's University at Kingston,CA,https://openalex.org/I204722609,https://ror.org/02y72wh86,2024,Annual snapshot 2024,2024,2024,4503,1142,1142,170,0.25360870530757273,0.03775260937153009,763,2.485353321606476,11,2308,0.5125471907617144,3573,0.793471019320453,2726,0.6053741949811237,913,806,278,244,485,1777,2559,0.5682878081279147,200,False,201-300,179,415
The University of Calgary,University of Calgary,University of Calgary,The University of Calgary,CA,https://openalex.org/I168635309,https://ror.org/03yjb2x39,2024,Annual snapshot 2024,2024,2024,8039,2258,2258,323,0.28088070655554176,0.040179126757059334,916,2.350267162298794,16,4482,0.5575320313471824,6809,0.8469958950118174,5041,0.6270680432889663,1972,1504,496,487,582,2998,4778,0.5943525314093793,200,False,151-200,249,208
University of Alberta,University of Alberta,University of Alberta,University of Alberta,CA,https://openalex.org/I154425047,https://ror.org/0160cpw27,2024,Annual snapshot 2024,2024,2024,10009,2786,2786,362,0.27834948546308325,0.03616744929563393,1066,2.559503947390566,18,5789,0.5783794584873614,8596,0.8588270556499151,6149,0.614347087621141,2227,2032,494,594,802,3860,5875,0.5869717254470976,200,False,101-150,96,164
University of British Columbia,University of British Columbia,University of British Columbia,University of British Columbia,CA,https://openalex.org/I141945490,https://ror.org/03rmrcq20,2024,Annual snapshot 2024,2024,2024,13144,3934,3934,585,0.2993000608642727,0.04450699939135727,1327,2.4842509330274103,17,7721,0.5874163116250761,11173,0.8500456482045039,8607,0.6548234936092514,3097,2793,907,807,1003,4537,7833,0.5959373097991479,200,False,53,45,42
University of Montreal,Université de Montréal,Université de Montréal,University of Montreal; Université de Montréal,CA,https://openalex.org/I70931966,https://ror.org/0161xgx34,2024,Annual snapshot 2024,2024,2024,6370,1761,1761,271,0.27645211930926217,0.04254317111459969,902,2.336512375566328,13,3471,0.5448979591836735,5255,0.8249607535321821,4535,0.7119309262166404,1609,1309,512,349,756,1835,3696,0.5802197802197803,200,False,151-200,162,193
University of Toronto,University of Toronto,University of Toronto,University of Toronto,CA,https://openalex.org/I185261750,https://ror.org/03dbr7087,2024,Annual snapshot 2024,2024,2024,20801,6173,6173,967,0.2967645786260276,0.04648814960819191,1761,2.3620988597262693,18,12089,0.5811739820200952,17605,0.8463535406951589,13707,0.6589587039084659,5209,4058,1473,1371,1596,7094,12300,0.5913177251093698,200,True,25,32,20
University of Waterloo,University of Waterloo,University of Waterloo,University of Waterloo,CA,https://openalex.org/I151746483,https://ror.org/01aff2v68,2024,Annual snapshot 2024,2024,2024,5619,1571,1571,236,0.2795871151450436,0.04200035593521979,768,2.6186919204831023,12,3097,0.5511656878448122,4513,0.803167823456131,3158,0.5620217120484072,1123,1096,297,251,391,2461,2824,0.5025805303434775,200,False,151-200,113,199
Western University,Western University,Western University,Western University,CA,https://openalex.org/I125749732,https://ror.org/02grkyz14,2024,Annual snapshot 2024,2024,2024,6746,1878,1878,282,0.27838719241031723,0.04180254965905722,833,2.4801392998426346,15,3657,0.5420990216424548,5693,0.8439075007411799,4294,0.6365253483545805,1511,1340,389,462,592,2452,3995,0.592202786836644,200,False,301-400,142,309
EPFL – École polytechnique fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,EPFL – École polytechnique fédérale de Lausanne; Swiss Federal Institute of Technology Lausanne; École Polytechnique Federale of Lausanne,CH,https://openalex.org/I5124864,https://ror.org/02s376052,2024,Annual snapshot 2024,2024,2024,5125,1724,1724,294,0.33639024390243905,0.05736585365853659,1215,2.4481978809281504,13,3610,0.704390243902439,4147,0.8091707317073171,4305,0.84,1132,1396,1103,172,502,820,2542,0.496,200,False,44,22,80
Swiss Federal Institute of Technology Zurich,ETH Zurich,ETH Zurich,ETH Zurich; Swiss Federal Institute of Technology Zurich,CH,https://openalex.org/I35440088,https://ror.org/05a28rw58,2024,Annual snapshot 2024,2024,2024,8562,3249,3249,601,0.3794674141555711,0.07019387993459472,1157,2.6603806932772436,16,5982,0.6986685353889278,7099,0.8291287082457369,6556,0.7657089465078253,2092,2809,683,334,638,2006,4455,0.520322354590049,200,False,22,8,33
University of Basel,University of Basel,University of Basel,University of Basel,CH,https://openalex.org/I1850255,https://ror.org/02s6k3f65,2024,Annual snapshot 2024,2024,2024,4070,1389,1389,241,0.34127764127764126,0.059213759213759216,865,2.485750149838449,11,2837,0.697051597051597,3512,0.8628992628992629,3333,0.8189189189189189,1306,1276,254,179,318,737,2370,0.5823095823095823,200,False,94,150,189
University of Bern,University of Bern,University of Bern,University of Bern,CH,https://openalex.org/I118564535,https://ror.org/02k7v4d05,2024,Annual snapshot 2024,2024,2024,6481,2260,2260,355,0.34871161857738003,0.054775497608393765,902,2.439459647462816,15,4627,0.713933035025459,5542,0.8551149513963895,5272,0.8134547137787379,1969,2011,415,371,506,1209,3905,0.6025304736923315,200,False,151-200,191,113
University of Geneva,University of Geneva,University of Geneva,University of Geneva,CH,https://openalex.org/I114457229,https://ror.org/01swzsf04,2024,Annual snapshot 2024,2024,2024,4463,1523,1523,276,0.3412502800806632,0.06184181044140712,1006,2.6159923905320137,12,3183,0.7131974008514452,3656,0.8191799238180596,3788,0.8487564418552543,1235,1329,496,189,539,675,2382,0.5337217118530136,200,False,58,168,129
University of Lausanne,University of Lausanne,University of Lausanne,University of Lausanne,CH,https://openalex.org/I97565354,https://ror.org/019whta54,2024,Annual snapshot 2024,2024,2024,4973,1729,1729,297,0.34767745827468327,0.059722501508143976,967,2.2714591498831895,12,3322,0.6680072390910919,4131,0.8306857027950935,4113,0.8270661572491453,1524,1512,478,248,351,860,3164,0.6362356726322139,200,False,101-150,233,179
University of Zurich,University of Zurich,University of Zurich,University of Zurich,CH,https://openalex.org/I202697423,https://ror.org/02crff812,2024,Annual snapshot 2024,2024,2024,7985,2970,2970,544,0.371947401377583,0.06812773951158423,1106,2.5731498151810035,17,5507,0.6896681277395116,6708,0.8400751408891672,6549,0.8201628052598623,2328,2588,623,371,639,1436,4531,0.5674389480275517,200,False,64,98,64
Pontificia Universidad Católica de Chile (UC),Pontificia Universidad Católica de Chile,Pontificia Universidad Católica de Chile,Pontificia Universidad Católica de Chile (UC),CL,https://openalex.org/I162148367,https://ror.org/04teye511,2024,Annual snapshot 2024,2024,2024,3906,940,940,112,0.24065540194572452,0.02867383512544803,477,2.62035278821535,11,2347,0.6008704557091654,2665,0.6822836661546339,2803,0.7176139272913467,874,457,386,174,912,1103,2227,0.5701484895033282,200,False,,119,
Universidad de Chile,University of Chile,University of Chile,Universidad de Chile,CL,https://openalex.org/I69737025,https://ror.org/047gc3g35,2024,Annual snapshot 2024,2024,2024,3985,801,801,83,0.2010037641154329,0.02082810539523212,514,2.723024416753623,12,2104,0.5279799247176914,2640,0.6624843161856964,2866,0.7191969887076537,1030,322,179,176,1159,1119,2381,0.5974905897114178,200,False,501-600,185,421
Beihang University,Beihang University,Beihang University,Beihang University,CN,https://openalex.org/I82880672,https://ror.org/00wk2mp56,2024,Annual snapshot 2024,2024,2024,11404,3491,3491,493,0.30612065941774813,0.04323044545773413,553,1.8582841971764663,12,2809,0.2463170817257103,8957,0.7854261662574535,3529,0.30945282357067694,1674,705,224,406,520,7875,5406,0.47404419501929146,200,False,101-150,349,183
Beijing Institute of Technology,Beijing Institute of Technology,Beijing Institute of Technology,Beijing Institute of Technology,CN,https://openalex.org/I125839683,https://ror.org/01skt4w74,2024,Annual snapshot 2024,2024,2024,12608,3614,3614,556,0.28664340101522845,0.044098984771573604,575,1.889698339689788,14,2901,0.23009200507614214,9753,0.7735564720812182,3521,0.27926713197969544,1626,487,225,467,716,9087,5893,0.4674016497461929,200,False,101-150,243,152
Beijing Normal University,Beijing Normal University,Beijing Normal University,Beijing Normal University,CN,https://openalex.org/I25254941,https://ror.org/022k4wk35,2024,Annual snapshot 2024,2024,2024,8116,2787,2787,423,0.3433957614588467,0.05211927057663874,579,2.6942669614982493,17,2747,0.3384672252341055,7041,0.8675455889600788,3638,0.44825036964021686,1972,581,232,344,509,4478,4509,0.5555692459339576,200,False,101-150,237,135
Central South University,Central South University,Central South University,Central South University,CN,https://openalex.org/I139660479,https://ror.org/00f1zfq44,2024,Annual snapshot 2024,2024,2024,20064,6528,6528,952,0.3253588516746411,0.0474481658692185,706,2.2877752174498327,16,5574,0.277811004784689,17931,0.8936901913875598,9150,0.45604066985645936,5480,1114,803,795,958,10914,11089,0.5526814194577353,200,False,96,452,131
China Agricultural University,China Agricultural University,China Agricultural University,China Agricultural University,CN,https://openalex.org/I52158045,https://ror.org/04v3ywz14,2024,Annual snapshot 2024,2024,2024,6213,2632,2632,374,0.42362787703202964,0.06019636246579752,565,2.2094699509546696,9,1788,0.2877836793819411,5903,0.9501046193465315,3357,0.540318686624819,2238,342,171,221,385,2856,4189,0.6742314501850958,200,False,151-200,477,192
Chongqing University,Chongqing University,Chongqing University,Chongqing University,CN,https://openalex.org/I158842170,https://ror.org/023rhb549,2024,Annual snapshot 2024,2024,2024,12220,3725,3725,520,0.3048281505728314,0.0425531914893617,480,2.1342625046316224,14,3203,0.2621112929623568,10926,0.8941080196399346,4032,0.3299509001636661,2270,540,240,378,604,8188,6741,0.5516366612111293,200,False,151-200,465,202
Dalian University of Technology,Dalian University of Technology,Dalian University of Technology,Dalian University of Technology,CN,https://openalex.org/I27357992,https://ror.org/023hj5876,2024,Annual snapshot 2024,2024,2024,10339,2782,2782,408,0.26907824741270914,0.039462230389786246,565,2.074830644487947,14,2358,0.22806847857626464,8995,0.8700067704807042,2910,0.28145855498597544,1277,508,202,395,528,7429,5137,0.49685656253022537,200,False,151-200,463,254
Fudan University,Fudan University,Fudan University,Fudan University,CN,https://openalex.org/I24943067,https://ror.org/013q1eq08,2024,Annual snapshot 2024,2024,2024,18727,5954,5954,937,0.31793666898061623,0.05003470924333849,853,2.474464431852417,17,5642,0.30127623217813854,16626,0.8878090457628024,9631,0.5142841886046884,5145,1461,706,1134,1185,9096,10856,0.5796977625887756,200,False,41,26,49
Harbin Institute of Technology,Harbin Institute of Technology,Harbin Institute of Technology,Harbin Institute of Technology,CN,https://openalex.org/I204983213,https://ror.org/01yqg2h08,2024,Annual snapshot 2024,2024,2024,16487,4739,4739,602,0.2874385879784072,0.03651361678898526,603,1.9003808097144828,12,3924,0.23800570146175776,13706,0.8313216473585249,4309,0.26135743312913207,2303,622,249,499,636,12178,8425,0.5110086735003336,200,False,101-150,190,111
Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,CN,https://openalex.org/I47720641,https://ror.org/00p991c53,2024,Annual snapshot 2024,2024,2024,18086,5596,5596,752,0.3094105938294814,0.04157912197279664,894,2.25108975664833,14,4218,0.2332190644697556,15771,0.8720004423310849,7704,0.42596483467875706,4565,988,357,859,935,10382,10619,0.5871392237089461,200,False,73,307,92
Hunan University,Hunan University,Hunan University,Hunan University,CN,https://openalex.org/I16609230,https://ror.org/05htk5m33,2024,Annual snapshot 2024,2024,2024,8212,2840,2840,412,0.345835362883585,0.050170482221139796,658,2.2836302803867596,13,2362,0.28762786166585486,7355,0.8956405260594252,2588,0.3151485630784218,1248,478,160,354,348,5624,4217,0.5135168046760837,200,False,151-200,477,115
Jilin University,Jilin University,Jilin University,Jilin University,CN,https://openalex.org/I194450716,https://ror.org/00js3aw79,2024,Annual snapshot 2024,2024,2024,12621,3802,3802,445,0.3012439584818953,0.035258695824419616,619,2.4864562619669393,15,2676,0.21202757309246495,11757,0.9315426669835988,5500,0.4357816337849616,3258,796,183,646,617,7121,7104,0.5628714048015213,200,False,101-150,488,255
Nanjing University,Nanjing University,Nanjing University,Nanjing University,CN,https://openalex.org/I881766915,https://ror.org/01rxvg760,2024,Annual snapshot 2024,2024,2024,11996,3919,3919,580,0.32669223074358117,0.048349449816605536,821,2.644267617201265,15,3534,0.2945981993997999,10824,0.9023007669223074,4833,0.40288429476492166,2357,787,343,694,652,7163,6572,0.5478492830943648,200,False,75,90,77
Nankai University,Nankai University,Nankai University,Nankai University,CN,https://openalex.org/I205237279,https://ror.org/01y1kjr75,2024,Annual snapshot 2024,2024,2024,8339,2846,2846,392,0.34128792421153614,0.04700803453651517,669,2.6812273310145964,15,2315,0.27761122436743013,7508,0.9003477635208058,3136,0.37606427629212136,1381,527,216,554,458,5203,4345,0.5210456889315266,200,False,151-200,329,146
Northwestern Polytechnical University,Northwestern Polytechnical University,Northwestern Polytechnical University,Northwestern Polytechnical University,CN,https://openalex.org/I17145004,https://ror.org/01y0j0j86,2024,Annual snapshot 2024,2024,2024,11414,3680,3680,521,0.32241107411950237,0.04564569826528824,487,1.8045397399782215,13,2827,0.2476782898195199,9499,0.8322235850709655,3336,0.2922726476257228,1733,548,169,428,458,8078,5285,0.46302786052216577,200,False,101-150,425,182
Peking Union Medical College,Chinese Academy of Medical Sciences & Peking Union Medical College,Chinese Academy of Medical Sciences & Peking Union Medical College,Peking Union Medical College,CN,https://openalex.org/I200296433,https://ror.org/02drdmm93,2024,Annual snapshot 2024,2024,2024,14860,4327,4327,607,0.2911843876177658,0.04084791386271871,1016,1.5148651600768708,9,3810,0.25639300134589504,13694,0.9215343203230149,9326,0.6275908479138628,5857,1106,377,921,1065,5534,10602,0.7134589502018842,200,True,151-200,,378
Peking University,Peking University,Peking University,Peking University,CN,https://openalex.org/I20231570,https://ror.org/02v51f717,2024,Annual snapshot 2024,2024,2024,24727,8146,8146,1321,0.3294374570307761,0.053423383346139844,1107,2.549247403837811,18,8927,0.3610223642172524,20961,0.8476968495976058,12835,0.5190682250171876,6881,1891,1011,1459,1593,11892,13973,0.5650907914425527,200,False,23,13,19
Shandong University,Shandong University,Shandong University,Shandong University,CN,https://openalex.org/I154099455,https://ror.org/0207yh398,2024,Annual snapshot 2024,2024,2024,14756,4323,4323,552,0.2929655733261046,0.0374085117918135,591,2.4967759889175953,18,4016,0.27216047709406344,13123,0.8893331526158851,6214,0.4211168338303063,3442,963,320,695,794,8542,8145,0.5519788560585525,200,False,101-150,309,222
Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,CN,https://openalex.org/I183067930,https://ror.org/0220qvk04,2024,Annual snapshot 2024,2024,2024,28081,9095,9095,1332,0.3238844770485382,0.04743420818346925,869,2.350253646743541,15,8222,0.2927958406039671,24280,0.8646415725935686,12068,0.4297567750436238,6579,1814,779,1410,1486,16013,15748,0.5608062390940494,200,False,30,36,37
Shenzhen University,Shenzhen University,Shenzhen University,Shenzhen University,CN,https://openalex.org/I180726961,https://ror.org/01vy4gh70,2024,Annual snapshot 2024,2024,2024,12587,4403,4403,679,0.3498053547310717,0.05394454596011758,507,2.4673133614447305,17,5280,0.41948041630253435,10704,0.8504012075951378,4947,0.3930245491379995,2523,766,350,619,689,7640,6605,0.5247477556208787,200,False,201-300,416,166
Sichuan University,Sichuan University,Sichuan University,Sichuan University,CN,https://openalex.org/I24185976,https://ror.org/011ashp19,2024,Annual snapshot 2024,2024,2024,20427,6443,6443,842,0.3154158711509277,0.041219953982474175,698,2.4039532492769333,18,4502,0.22039457580653057,18781,0.9194203749938806,10014,0.49023351446614777,5680,1320,621,1096,1297,10413,12283,0.6013119890341215,200,False,87,300,139
Soochow University (China),Soochow University,Soochow University,Soochow University (China),CN,https://openalex.org/I3923682,https://ror.org/05t8y2r12,2024,Annual snapshot 2024,2024,2024,9940,2846,2846,373,0.286317907444668,0.0375251509054326,635,2.3116892940725307,13,2402,0.24164989939637826,9132,0.9187122736418512,4929,0.4958752515090543,2760,644,247,700,578,5011,5961,0.5996981891348089,200,False,101-150,711-720,312
