canonical_name,display_name,matched_name,source_names,country_code,openalex_id,ror_id,window_key,window_label,window_start,window_end,works,cited_by_proxy,top10_count,top1_count,top10_share,top1_share,h_index,field_entropy,active_fields,international_collab_count,international_collab_share,core_source_count,core_source_share,oa_count,oa_share,oa_gold_count,oa_hybrid_count,oa_green_count,oa_bronze_count,oa_diamond_count,closed_count,sdg_count,sdg_share,funder_count,has_medical_school_or_center,arwu_2025_rank,qs_2027_rank,usnews_2026_2027_rank
Swinburne University of Technology,Swinburne University of Technology,Swinburne University of Technology,Swinburne University of Technology,AU,https://openalex.org/I57093077,https://ror.org/031rekg67,2022,Annual snapshot 2022,2022,2022,3047,1112,1112,227,0.3649491302920906,0.0744995077125041,499,2.5896789959401163,10,1956,0.6419428946504758,2495,0.8188382015096817,1707,0.5602231703314736,626,317,441,156,167,1340,1828,0.5999343616672137,200,False,201-300,291,164
The Australian National University,Australian National University,Australian National University,Australian National University; Australian National University (ANU); The Australian National University,AU,https://openalex.org/I118347636,https://ror.org/019wvm592,2022,Annual snapshot 2022,2022,2022,5903,1831,1831,278,0.3101812637641877,0.047094697611384045,1054,2.76042760979985,15,3409,0.5775029645942741,4368,0.7399627308148399,3634,0.6156191766898187,1150,909,782,424,369,2269,3668,0.6213789598509233,200,False,101-150,29,81
The University of Adelaide,The University of Adelaide,The University of Adelaide,Adelaide University; The University of Adelaide,AU,https://openalex.org/I5681781,https://ror.org/00892tw58,2022,Annual snapshot 2022,2022,2022,5719,1839,1839,319,0.32155971323657984,0.055778982339569856,883,2.668431816292501,15,3191,0.5579646791397097,4765,0.833187620213324,3326,0.5815702045812204,1309,907,575,293,242,2393,3888,0.6798391327155097,200,False,151-200,79,85
The University of Melbourne,The University of Melbourne,The University of Melbourne,The University of Melbourne; University of Melbourne,AU,https://openalex.org/I165779595,https://ror.org/01ej9dk98,2022,Annual snapshot 2022,2022,2022,14858,4665,4665,792,0.31397227083052903,0.05330461704132454,1251,2.4714119483265025,17,8207,0.552362363709786,12503,0.8414995288733342,9825,0.6612599273118859,3923,2447,1848,891,716,5033,10091,0.6791627406111186,200,False,38,22,28
The University of New South Wales,UNSW Sydney,UNSW Sydney,The University of New South Wales; The University of New South Wales (UNSW Sydney); University of New South Wales,AU,https://openalex.org/I31746571,https://ror.org/03r8z3t63,2022,Annual snapshot 2022,2022,2022,12699,4051,4051,661,0.31900149618080165,0.05205134262540358,1032,2.5783944572831414,20,7312,0.575793369556658,10478,0.8251043389243248,8054,0.634223167178518,3004,1847,1927,701,575,4645,8230,0.648082526183164,200,False,80,19,33
The University of Western Australia,The University of Western Australia,The University of Western Australia,The University of Western Australia; University of Western Australia,AU,https://openalex.org/I177877127,https://ror.org/047272k79,2022,Annual snapshot 2022,2022,2022,6517,2084,2084,339,0.319779039435323,0.05201779960104343,973,2.575135548654994,14,4049,0.6212981433174773,5585,0.8569894123062759,4313,0.6618075801749271,1628,1040,913,487,245,2204,4420,0.6782261776891207,200,False,101-150,77,90
University of Queensland Australia,The University of Queensland,The University of Queensland,The University of Queensland; University of Queensland Australia,AU,https://openalex.org/I165143802,https://ror.org/00rqy9422,2022,Annual snapshot 2022,2022,2022,12274,3849,3849,626,0.3135897018087013,0.05100211829884308,1443,2.646934171356068,18,7314,0.5958937591657162,10553,0.8597849111943947,7771,0.6331269349845201,2936,2039,1531,720,545,4503,8220,0.669708326543914,200,False,65,40,42
University of Sydney,The University of Sydney,The University of Sydney,The University of Sydney; University of Sydney,AU,https://openalex.org/I129604602,https://ror.org/0384j8v12,2022,Annual snapshot 2022,2022,2022,13957,4300,4300,683,0.3080891309020563,0.0489360177688615,1251,2.445687574529041,16,7745,0.5549186787991689,11706,0.8387189224045282,8732,0.6256358816364548,3380,2193,1560,896,703,5225,9189,0.658379307874185,200,False,72,28,31
University of Technology Sydney,University of Technology Sydney,University of Technology Sydney,University of Technology Sydney,AU,https://openalex.org/I114017466,https://ror.org/03f0f6041,2022,Annual snapshot 2022,2022,2022,5777,2010,2010,315,0.347931452310888,0.05452657088454215,567,2.5424952534978478,12,3848,0.6660896659165657,4510,0.7806820148866194,2928,0.5068374588886966,1232,595,657,214,230,2849,3763,0.6513761467889908,200,False,201-300,87,85
University of Wollongong,University of Wollongong,University of Wollongong,University of Wollongong,AU,https://openalex.org/I204824540,https://ror.org/00jtmb277,2022,Annual snapshot 2022,2022,2022,3681,1170,1170,198,0.31784841075794623,0.05378973105134474,568,2.6504046705490865,12,2257,0.6131486009236621,3050,0.8285791904373812,2560,0.6954631893507199,820,458,986,141,155,1121,2333,0.6337951643575116,200,False,301-400,195,204
Ghent University,Ghent University,Ghent University,Ghent University,BE,https://openalex.org/I32597200,https://ror.org/00cv9y106,2022,Annual snapshot 2022,2022,2022,7410,2306,2306,322,0.3112010796221322,0.043454790823211874,900,2.784871348656385,19,5015,0.6767881241565452,6366,0.8591093117408907,5561,0.750472334682861,2042,844,1402,975,298,1849,4745,0.6403508771929824,200,False,91,150,104
KU Leuven,KU Leuven,KU Leuven,KU Leuven,BE,https://openalex.org/I99464096,https://ror.org/05f950310,2022,Annual snapshot 2022,2022,2022,11921,3565,3565,569,0.2990520929452227,0.047730895059139335,1298,2.576285107144739,18,8122,0.6813186813186813,9534,0.7997651203758074,8980,0.7532925090176998,2794,1347,2982,1121,736,2941,7711,0.6468417079104102,200,False,76,59,48
Université catholique de Louvain (UCLouvain),UCLouvain,UCLouvain,Université catholique de Louvain (UCLouvain),BE,https://openalex.org/I95674353,https://ror.org/02495e989,2022,Annual snapshot 2022,2022,2022,3764,991,991,148,0.2632837407013815,0.039319872476089264,794,2.6964331154977192,12,2316,0.6153028692879915,2594,0.6891604675876727,2960,0.7863974495217854,760,409,1139,256,396,804,2349,0.6240701381509033,200,False,,196,
Universit茅 libre de Bruxelles (ULB),Université Libre de Bruxelles,Université Libre de Bruxelles,Universit茅 libre de Bruxelles (ULB),BE,https://openalex.org/I132053463,https://ror.org/01r9htc13,2022,Annual snapshot 2022,2022,2022,3527,1001,1001,187,0.28381060391267365,0.05301956336830167,827,2.522850478115355,11,2287,0.648426424723561,2715,0.7697760136092997,2803,0.7947263963708534,901,357,891,343,311,724,2298,0.6515452225687554,200,False,101-150,248,275
Universidade de São Paulo,Universidade de São Paulo,Universidade de São Paulo,Universidade de São Paulo; University of Sao Paulo,BR,https://openalex.org/I17974374,https://ror.org/036rp1748,2022,Annual snapshot 2022,2022,2022,21363,3264,3264,340,0.1527875298413144,0.015915367691803586,866,2.695578637005686,20,8662,0.4054673969011843,13164,0.6162055891026541,15856,0.7422178532977578,4518,1025,2744,893,6676,5507,13690,0.6408275991199738,200,False,101-150,133,134
McGill University,McGill University,McGill University,McGill University,CA,https://openalex.org/I5023651,https://ror.org/01pxwe438,2022,Annual snapshot 2022,2022,2022,10429,2898,2898,468,0.2778789912743312,0.04487486815610318,1217,2.5268804849868327,19,6115,0.586345766612331,8709,0.8350752708792789,6333,0.6072490171636782,2696,989,1194,677,777,4096,6719,0.6442611947454214,200,False,76,30,68
McMaster University,McMaster University,McMaster University,McMaster University,CA,https://openalex.org/I98251732,https://ror.org/02fa3aq29,2022,Annual snapshot 2022,2022,2022,7296,2041,2041,329,0.2797423245614035,0.04509320175438596,1183,2.1960296921770954,13,4023,0.5513980263157895,6265,0.8586896929824561,4327,0.5930646929824561,1894,638,743,532,520,2969,4908,0.6726973684210527,200,False,101-150,174,150
Queen's University at Kingston,Queen's University,Queen's University,Queen's University at Kingston,CA,https://openalex.org/I204722609,https://ror.org/02y72wh86,2022,Annual snapshot 2022,2022,2022,4506,1201,1201,201,0.2665335108743897,0.04460719041278296,763,2.5594162342602216,12,2400,0.5326231691078562,3605,0.8000443852640923,2442,0.5419440745672437,928,371,477,289,377,2064,2926,0.6493564136706613,200,False,201-300,179,415
The University of Calgary,University of Calgary,University of Calgary,The University of Calgary,CA,https://openalex.org/I168635309,https://ror.org/03yjb2x39,2022,Annual snapshot 2022,2022,2022,8124,2247,2247,333,0.2765878877400295,0.04098966026587888,916,2.36284157209298,15,4434,0.5457902511078286,6874,0.846134908911866,4744,0.5839487936976858,2057,734,863,552,538,3380,5309,0.6534958148695224,200,False,151-200,249,208
University of Alberta,University of Alberta,University of Alberta,University of Alberta,CA,https://openalex.org/I154425047,https://ror.org/0160cpw27,2022,Annual snapshot 2022,2022,2022,10235,2597,2597,387,0.2537371763556424,0.0378114313629702,1066,2.5957234758187986,19,5638,0.5508549096238398,8484,0.8289203712750366,5417,0.5292623351245725,2325,882,932,604,674,4818,6643,0.6490473864191499,200,False,101-150,96,164
University of British Columbia,University of British Columbia,University of British Columbia,University of British Columbia,CA,https://openalex.org/I141945490,https://ror.org/03rmrcq20,2022,Annual snapshot 2022,2022,2022,13420,3972,3972,640,0.2959761549925484,0.04769001490312966,1327,2.503213238801069,17,7869,0.5863636363636363,11495,0.8565573770491803,7907,0.5891952309985097,3311,1412,1477,883,824,5513,9037,0.673397913561848,200,False,53,45,42
University of Montreal,Université de Montréal,Université de Montréal,University of Montreal; Université de Montréal,CA,https://openalex.org/I70931966,https://ror.org/0161xgx34,2022,Annual snapshot 2022,2022,2022,6488,1644,1644,233,0.2533908754623921,0.03591245376078915,902,2.386016339041684,13,3408,0.5252774352651048,5293,0.8158138101109741,4173,0.6431874229346486,1701,653,692,457,670,2315,4243,0.653976572133169,200,False,151-200,162,193
University of Toronto,University of Toronto,University of Toronto,University of Toronto,CA,https://openalex.org/I185261750,https://ror.org/03dbr7087,2022,Annual snapshot 2022,2022,2022,21211,6046,6046,934,0.2850407807269813,0.044033756069963695,1761,2.360325961587857,18,11929,0.562396869548819,17663,0.8327283013530715,12631,0.5954929046249587,5157,2079,2482,1587,1326,8580,14185,0.6687567771439348,200,True,25,32,20
University of Waterloo,University of Waterloo,University of Waterloo,University of Waterloo,CA,https://openalex.org/I151746483,https://ror.org/01aff2v68,2022,Annual snapshot 2022,2022,2022,6020,1597,1597,254,0.26528239202657805,0.04219269102990033,768,2.6178632483652593,15,3257,0.5410299003322259,4572,0.759468438538206,2948,0.48970099667774086,1156,484,691,281,336,3072,3442,0.5717607973421927,200,False,151-200,113,199
Western University,Western University,Western University,Western University,CA,https://openalex.org/I125749732,https://ror.org/02grkyz14,2022,Annual snapshot 2022,2022,2022,6406,1677,1677,250,0.26178582578832343,0.03902591320636903,833,2.485748704935135,15,3368,0.5257571027162036,5467,0.8534186699968779,3626,0.5660318451451763,1506,572,640,401,507,2780,4253,0.66390883546675,200,False,301-400,142,309
EPFL – École polytechnique fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,EPFL – École polytechnique fédérale de Lausanne; Swiss Federal Institute of Technology Lausanne; École Polytechnique Federale of Lausanne,CH,https://openalex.org/I5124864,https://ror.org/02s376052,2022,Annual snapshot 2022,2022,2022,5250,1601,1601,269,0.304952380952381,0.051238095238095235,1215,2.4725726906046357,13,3596,0.684952380952381,4055,0.7723809523809524,4636,0.8830476190476191,1079,1183,1788,306,280,614,2912,0.5546666666666666,200,False,44,22,80
Swiss Federal Institute of Technology Zurich,ETH Zurich,ETH Zurich,ETH Zurich; Swiss Federal Institute of Technology Zurich,CH,https://openalex.org/I35440088,https://ror.org/05a28rw58,2022,Annual snapshot 2022,2022,2022,9134,3296,3296,584,0.3608495730238669,0.06393693890956864,1157,2.656280242336685,16,6252,0.6844755857236698,7186,0.7867308955550689,6914,0.7569520472958178,2045,2391,1456,499,523,2220,5327,0.5832056054302606,200,False,22,8,33
University of Basel,University of Basel,University of Basel,University of Basel,CH,https://openalex.org/I1850255,https://ror.org/02s6k3f65,2022,Annual snapshot 2022,2022,2022,4526,1393,1393,209,0.3077772867874503,0.04617764030048608,865,2.4628191415079743,11,2954,0.652673442333186,3713,0.8203711886875829,3582,0.7914273088820151,1550,1017,467,256,292,944,2855,0.630799823243482,200,False,94,150,189
University of Bern,University of Bern,University of Bern,University of Bern,CH,https://openalex.org/I118564535,https://ror.org/02k7v4d05,2022,Annual snapshot 2022,2022,2022,6827,2114,2114,356,0.3096528489819833,0.05214589131390069,902,2.475912326842737,16,4635,0.6789219276402519,5497,0.8051852936868317,5419,0.7937600703090669,2108,1646,662,536,467,1408,4438,0.6500659147502563,200,False,151-200,191,113
University of Geneva,University of Geneva,University of Geneva,University of Geneva,CH,https://openalex.org/I114457229,https://ror.org/01swzsf04,2022,Annual snapshot 2022,2022,2022,5161,1675,1675,292,0.32454950590970744,0.056578182522766904,1006,2.6376709113665844,13,3554,0.6886262352257314,3974,0.7700058128269716,4235,0.8205774074791707,1436,1108,724,396,571,926,3025,0.586126719627979,200,False,58,168,129
University of Lausanne,University of Lausanne,University of Lausanne,University of Lausanne,CH,https://openalex.org/I97565354,https://ror.org/019whta54,2022,Annual snapshot 2022,2022,2022,5292,1601,1601,295,0.3025321239606954,0.055744520030234314,967,2.2877695599687633,12,3390,0.6405895691609977,4116,0.7777777777777778,4321,0.8165154950869237,1584,1232,740,435,330,971,3681,0.6955782312925171,200,False,101-150,233,179
University of Zurich,University of Zurich,University of Zurich,University of Zurich,CH,https://openalex.org/I202697423,https://ror.org/02crff812,2022,Annual snapshot 2022,2022,2022,8561,2839,2839,523,0.33162013783436517,0.06109099404275201,1106,2.577832959451068,18,5550,0.6482887513140988,6703,0.7829692792898026,6969,0.8140404158392711,2469,2088,1237,628,547,1592,5349,0.6248101857259666,200,False,64,98,64
Pontificia Universidad Católica de Chile (UC),Pontificia Universidad Católica de Chile,Pontificia Universidad Católica de Chile,Pontificia Universidad Católica de Chile (UC),CL,https://openalex.org/I162148367,https://ror.org/04teye511,2022,Annual snapshot 2022,2022,2022,3769,899,899,101,0.23852480764128417,0.026797559034226585,477,2.6181061591967327,10,2021,0.5362165030512073,2510,0.6659591403555319,2658,0.7052268506235075,903,287,326,190,952,1111,2516,0.667551074555585,200,False,,119,
Universidad de Chile,University of Chile,University of Chile,Universidad de Chile,CL,https://openalex.org/I69737025,https://ror.org/047gc3g35,2022,Annual snapshot 2022,2022,2022,4204,820,820,97,0.1950523311132255,0.0230732635585157,514,2.7570407901595844,13,2175,0.5173644148430067,2528,0.6013320647002854,3080,0.7326355851569933,981,214,379,166,1340,1124,2634,0.626546146527117,200,False,501-600,185,421
Beihang University,Beihang University,Beihang University,Beihang University,CN,https://openalex.org/I82880672,https://ror.org/00wk2mp56,2022,Annual snapshot 2022,2022,2022,9440,2728,2728,345,0.2889830508474576,0.036546610169491525,553,1.9125859968335048,12,2306,0.24427966101694915,7473,0.7916313559322034,3324,0.35211864406779664,1744,492,454,200,434,6116,5057,0.5356991525423729,200,False,101-150,349,183
Beijing Institute of Technology,Beijing Institute of Technology,Beijing Institute of Technology,Beijing Institute of Technology,CN,https://openalex.org/I125839683,https://ror.org/01skt4w74,2022,Annual snapshot 2022,2022,2022,10373,2843,2843,465,0.2740769304926251,0.04482791863491757,575,1.9607359663181332,15,2576,0.24833702882483372,8083,0.779234551238793,3400,0.3277740287284296,1733,264,745,178,480,6973,5752,0.5545165333076255,200,False,101-150,243,152
Beijing Normal University,Beijing Normal University,Beijing Normal University,Beijing Normal University,CN,https://openalex.org/I25254941,https://ror.org/022k4wk35,2022,Annual snapshot 2022,2022,2022,7709,2349,2349,297,0.3047087819431833,0.03852639771695421,579,2.6546129244052383,17,2674,0.34686729796341936,6518,0.8455052535996886,3708,0.4809962381631859,1990,347,599,245,527,4001,5003,0.6489817096899727,200,False,101-150,237,135
Central South University,Central South University,Central South University,Central South University,CN,https://openalex.org/I139660479,https://ror.org/00f1zfq44,2022,Annual snapshot 2022,2022,2022,18135,5158,5158,648,0.2844223876481941,0.03573200992555831,706,2.2802475073652833,17,4545,0.2506203473945409,15989,0.881665288116901,9505,0.5241246208988144,6083,785,1596,347,694,8630,11780,0.6495726495726496,200,False,96,452,131
China Agricultural University,China Agricultural University,China Agricultural University,China Agricultural University,CN,https://openalex.org/I52158045,https://ror.org/04v3ywz14,2022,Annual snapshot 2022,2022,2022,6303,2273,2273,334,0.36062192606695226,0.05299063937807393,565,2.1359567574623473,8,1825,0.28954466127240996,5645,0.895605267333016,3519,0.558305568776773,2353,244,498,153,271,2784,4069,0.645565603680787,200,False,151-200,477,192
Chongqing University,Chongqing University,Chongqing University,Chongqing University,CN,https://openalex.org/I158842170,https://ror.org/023rhb549,2022,Annual snapshot 2022,2022,2022,10903,2944,2944,376,0.27001742639640464,0.03448592130606255,480,2.1001025407439986,13,2697,0.2473631110703476,9241,0.8475648903971384,4050,0.3714573970466844,2118,364,912,179,477,6853,6704,0.6148766394570302,200,False,151-200,465,202
Dalian University of Technology,Dalian University of Technology,Dalian University of Technology,Dalian University of Technology,CN,https://openalex.org/I27357992,https://ror.org/023hj5876,2022,Annual snapshot 2022,2022,2022,8745,2111,2111,288,0.24139508290451686,0.03293310463121784,565,2.0899205670931877,15,2025,0.23156089193825044,7337,0.8389937106918239,2656,0.30371640937678673,1242,236,725,128,325,6089,5064,0.579073756432247,200,False,151-200,463,254
Fudan University,Fudan University,Fudan University,Fudan University,CN,https://openalex.org/I24943067,https://ror.org/013q1eq08,2022,Annual snapshot 2022,2022,2022,17598,4992,4992,745,0.2836685987043982,0.04233435617683828,853,2.450960712008798,16,5383,0.3058870326173429,15249,0.8665189226048414,9456,0.5373337879304466,5351,1046,1646,552,861,8142,11537,0.6555858620297761,200,False,41,26,49
Harbin Institute of Technology,Harbin Institute of Technology,Harbin Institute of Technology,Harbin Institute of Technology,CN,https://openalex.org/I204983213,https://ror.org/01yqg2h08,2022,Annual snapshot 2022,2022,2022,14525,3633,3633,402,0.25012048192771086,0.02767641996557659,603,1.9124183870203848,12,3474,0.23917383820998278,11730,0.8075731497418245,4462,0.3071944922547332,2369,362,1115,199,417,10063,8343,0.5743889845094664,200,False,101-150,190,111
Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,CN,https://openalex.org/I47720641,https://ror.org/00p991c53,2022,Annual snapshot 2022,2022,2022,17502,4883,4883,600,0.2789966860930179,0.03428179636612959,894,2.2542763743934873,14,4099,0.23420180550794195,14847,0.8483030510798766,8199,0.4684607473431608,4878,802,1355,423,741,9303,11490,0.6564964004113816,200,False,73,307,92
Hunan University,Hunan University,Hunan University,Hunan University,CN,https://openalex.org/I16609230,https://ror.org/05htk5m33,2022,Annual snapshot 2022,2022,2022,6940,2228,2228,337,0.32103746397694527,0.04855907780979827,658,2.281744368846919,13,2142,0.30864553314121035,5958,0.8585014409221902,2288,0.32968299711815563,1009,282,627,137,233,4652,4082,0.5881844380403458,200,False,151-200,477,115
Jilin University,Jilin University,Jilin University,Jilin University,CN,https://openalex.org/I194450716,https://ror.org/00js3aw79,2022,Annual snapshot 2022,2022,2022,11459,2873,2873,348,0.25071995811152803,0.030369142159001657,619,2.502453958050929,16,2462,0.2148529540099485,10213,0.8912645082467929,5358,0.4675800680687669,3269,554,802,248,485,6101,7121,0.6214329348110655,200,False,101-150,488,255
Nanjing University,Nanjing University,Nanjing University,Nanjing University,CN,https://openalex.org/I881766915,https://ror.org/01rxvg760,2022,Annual snapshot 2022,2022,2022,11025,3248,3248,462,0.2946031746031746,0.0419047619047619,821,2.6411265912362043,16,3308,0.3000453514739229,9561,0.8672108843537415,4468,0.4052607709750567,2236,488,956,346,442,6557,6913,0.6270294784580499,200,False,75,90,77
Nankai University,Nankai University,Nankai University,Nankai University,CN,https://openalex.org/I205237279,https://ror.org/01y1kjr75,2022,Annual snapshot 2022,2022,2022,7677,2226,2226,323,0.289957014458773,0.04207372671616517,669,2.666460042968109,15,2045,0.2663800963918197,6420,0.8362641656897225,3236,0.4215188224566888,1473,358,882,193,330,4441,4416,0.5752246971473232,200,False,151-200,329,146
Northwestern Polytechnical University,Northwestern Polytechnical University,Northwestern Polytechnical University,Northwestern Polytechnical University,CN,https://openalex.org/I17145004,https://ror.org/01y0j0j86,2022,Annual snapshot 2022,2022,2022,9554,2685,2685,339,0.2810341218337869,0.035482520410299354,487,1.8002838012531506,10,2467,0.258216453841323,7887,0.8255181075989114,3149,0.3296001674691229,1666,288,652,181,362,6405,5164,0.5405065940967134,200,False,101-150,425,182
Peking Union Medical College,Chinese Academy of Medical Sciences & Peking Union Medical College,Chinese Academy of Medical Sciences & Peking Union Medical College,Peking Union Medical College,CN,https://openalex.org/I200296433,https://ror.org/02drdmm93,2022,Annual snapshot 2022,2022,2022,13769,3323,3323,419,0.2413392403224635,0.03043067760912194,1016,1.4566228557439382,10,3389,0.24613261674776674,12192,0.885467354201467,9186,0.667150846103566,6176,883,954,407,766,4583,10710,0.7778342653787493,200,True,151-200,,378
Peking University,Peking University,Peking University,Peking University,CN,https://openalex.org/I20231570,https://ror.org/02v51f717,2022,Annual snapshot 2022,2022,2022,23159,6887,6887,1081,0.29737898873008334,0.046677317673474675,1107,2.530542904728037,17,8373,0.36154410812211235,19492,0.8416598298717561,12952,0.5592642169351009,7205,1425,2220,885,1217,10207,15020,0.6485599550930524,200,False,23,13,19
Shandong University,Shandong University,Shandong University,Shandong University,CN,https://openalex.org/I154099455,https://ror.org/0207yh398,2022,Annual snapshot 2022,2022,2022,13048,3363,3363,408,0.25774064990803186,0.03126916002452483,591,2.495996663985172,18,3325,0.2548283261802575,11234,0.8609748620478235,6105,0.4678877988963826,3491,654,1039,308,613,6943,8316,0.6373390557939914,200,False,101-150,309,222
Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,CN,https://openalex.org/I183067930,https://ror.org/0220qvk04,2022,Annual snapshot 2022,2022,2022,26191,7395,7395,978,0.2823488984765759,0.03734107136039098,869,2.361146690169884,15,8186,0.312550112634111,22297,0.8513229735405292,11903,0.4544690924363331,6918,1197,1989,619,1180,14288,16477,0.6291092359970982,200,False,30,36,37
Shenzhen University,Shenzhen University,Shenzhen University,Shenzhen University,CN,https://openalex.org/I180726961,https://ror.org/01vy4gh70,2022,Annual snapshot 2022,2022,2022,10191,3208,3208,478,0.3147875576489059,0.04690413109606516,507,2.475152048841586,16,4337,0.42557158276911,8457,0.8298498675301736,4088,0.4011382592483564,2128,460,889,243,368,6103,6147,0.6031792758316161,200,False,201-300,416,166
Sichuan University,Sichuan University,Sichuan University,Sichuan University,CN,https://openalex.org/I24185976,https://ror.org/011ashp19,2022,Annual snapshot 2022,2022,2022,18588,4978,4978,631,0.26780718743275234,0.033946632235851086,698,2.432720721442863,18,4176,0.22466107165913493,16232,0.873251560146331,9384,0.5048418334409296,5493,886,1595,413,997,9204,12352,0.6645147406929202,200,False,87,300,139
Soochow University (China),Soochow University,Soochow University,Soochow University (China),CN,https://openalex.org/I3923682,https://ror.org/05t8y2r12,2022,Annual snapshot 2022,2022,2022,8759,2271,2271,276,0.2592761730791186,0.03151044639799064,635,2.3272184764752124,13,2186,0.2495718689348099,7998,0.9131179358374244,4312,0.4922936408265784,2574,622,411,226,479,4447,5826,0.6651444228793241,200,False,101-150,711-720,312
