rank,display_name,canonical_name,matched_name,source_names,country_code,score,window_key,window_label,window_start,window_end,works,top10_count,top1_count,top10_share,top1_share,h_index,field_entropy,active_fields,international_collab_count,international_collab_share,core_source_count,core_source_share,oa_count,oa_share,oa_gold_count,oa_hybrid_count,oa_green_count,oa_bronze_count,oa_diamond_count,closed_count,sdg_count,sdg_share,funder_count,scale_score,top10_volume_score,top1_volume_score,top10_rate_score,top1_rate_score,h_index_score,field_breadth_score,active_fields_score,international_collab_score,core_source_score,open_access_score,sdg_score,funder_diversity_score,metric_details_json,has_medical_school_or_center,openalex_id,ror_id,arwu_2025_rank,qs_2027_rank,usnews_2026_2027_rank
1,University of Oxford,University of Oxford,University of Oxford,University of Oxford,GB,100.68,2021,Annual snapshot 2021,2021,2021,20420,7412,1465,0.362977,0.071743,2048,2.611863,19,12990,0.636141,15464,0.757297,15158,0.742311,5077,3891,3310,1921,959,5262,13129,0.642948,200,96.821583,100.000000,100.000000,94.605991,96.937220,100.000000,84.785029,100.000000,75.898990,54.115304,80.650092,56.307038,50.000000,"[{""key"":""scale"",""label"":""Publication scale"",""description"":""OpenAlex works in the selected publication window."",""source"":""works"",""format"":""integer"",""value"":""20420"",""score"":""96.82"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.1800""},{""key"":""top10_volume"",""label"":""Top 10% papers"",""description"":""Works in OpenAlex's field/year-normalized top 10% citation percentile."",""source"":""top10_count"",""format"":""integer"",""value"":""7412"",""score"":""100.00"",""research_weight"":""0.2000"",""comprehensive_weight"":""0.1400""},{""key"":""top1_volume"",""label"":""Top 1% papers"",""description"":""Works in OpenAlex's field/year-normalized top 1% citation percentile."",""source"":""top1_count"",""format"":""integer"",""value"":""1465"",""score"":""100.00"",""research_weight"":""0.1600"",""comprehensive_weight"":""0.1000""},{""key"":""top10_rate"",""label"":""Top 10% share"",""description"":""Top 10% papers divided by total works."",""source"":""top10_share"",""format"":""percent"",""value"":""0.36297747306562195"",""score"":""94.61"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.0800""},{""key"":""top1_rate"",""label"":""Top 1% share"",""description"":""Top 1% papers divided by total works."",""source"":""top1_share"",""format"":""percent"",""value"":""0.07174338883447601"",""score"":""96.94"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.0600""},{""key"":""h_index"",""label"":""Institution h-index (all-time)"",""description"":""OpenAlex institution all-time h-index; this does not vary by publication window."",""source"":""h_index"",""format"":""integer"",""value"":""2048"",""score"":""100.00"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.1000""},{""key"":""field_breadth"",""label"":""Field breadth"",""description"":""Shannon entropy over OpenAlex primary-topic fields."",""source"":""field_entropy"",""format"":""decimal"",""value"":""2.6118627266850263"",""score"":""84.79"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.1600""},{""key"":""active_fields"",""label"":""Active fields"",""description"":""OpenAlex fields with meaningful publication volume."",""source"":""active_fields"",""format"":""integer"",""value"":""19"",""score"":""100.00"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0800""},{""key"":""international_collab"",""label"":""International collaboration"",""description"":""Works with affiliations from more than one country."",""source"":""international_collab_share"",""format"":""percent"",""value"":""0.6361410381978453"",""score"":""75.90"",""research_weight"":""0.0800"",""comprehensive_weight"":""0.0800""},{""key"":""core_source"",""label"":""Core-source share"",""description"":""Works whose primary source is marked core by OpenAlex."",""source"":""core_source_share"",""format"":""percent"",""value"":""0.7572967678746327"",""score"":""54.12"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.0500""},{""key"":""open_access"",""label"":""Open access share"",""description"":""OpenAlex open-access works divided by total works."",""source"":""oa_share"",""format"":""percent"",""value"":""0.7423114593535749"",""score"":""80.65"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0300""},{""key"":""sdg"",""label"":""SDG-linked research"",""description"":""Works tagged to at least one UN Sustainable Development Goal."",""source"":""sdg_share"",""format"":""percent"",""value"":""0.6429480901077375"",""score"":""56.31"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""},{""key"":""funder_diversity"",""label"":""Funder diversity"",""description"":""Distinct funders observed in OpenAlex work metadata."",""source"":""funder_count"",""format"":""integer"",""value"":""200"",""score"":""50.00"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""}]",True,https://openalex.org/I40120149,https://ror.org/052gg0110,6,4,4
2,University College London,University College London,University College London,UCL; University College London,GB,97.96,2021,Annual snapshot 2021,2021,2021,23510,8021,1496,0.341174,0.063632,2049,2.356708,16,14971,0.636793,19590,0.833262,18029,0.766865,5850,4165,4373,2627,1014,5481,15837,0.673628,200,100.000000,100.000000,100.000000,84.153579,81.965169,100.000000,60.728826,76.923077,76.033448,77.091476,84.946870,72.959930,50.000000,"[{""key"":""scale"",""label"":""Publication scale"",""description"":""OpenAlex works in the selected publication window."",""source"":""works"",""format"":""integer"",""value"":""23510"",""score"":""100.00"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.1800""},{""key"":""top10_volume"",""label"":""Top 10% papers"",""description"":""Works in OpenAlex's field/year-normalized top 10% citation percentile."",""source"":""top10_count"",""format"":""integer"",""value"":""8021"",""score"":""100.00"",""research_weight"":""0.2000"",""comprehensive_weight"":""0.1400""},{""key"":""top1_volume"",""label"":""Top 1% papers"",""description"":""Works in OpenAlex's field/year-normalized top 1% citation percentile."",""source"":""top1_count"",""format"":""integer"",""value"":""1496"",""score"":""100.00"",""research_weight"":""0.1600"",""comprehensive_weight"":""0.1000""},{""key"":""top10_rate"",""label"":""Top 10% share"",""description"":""Top 10% papers divided by total works."",""source"":""top10_share"",""format"":""percent"",""value"":""0.3411739685240323"",""score"":""84.15"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.0800""},{""key"":""top1_rate"",""label"":""Top 1% share"",""description"":""Top 1% papers divided by total works."",""source"":""top1_share"",""format"":""percent"",""value"":""0.06363249680986814"",""score"":""81.97"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.0600""},{""key"":""h_index"",""label"":""Institution h-index (all-time)"",""description"":""OpenAlex institution all-time h-index; this does not vary by publication window."",""source"":""h_index"",""format"":""integer"",""value"":""2049"",""score"":""100.00"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.1000""},{""key"":""field_breadth"",""label"":""Field breadth"",""description"":""Shannon entropy over OpenAlex primary-topic fields."",""source"":""field_entropy"",""format"":""decimal"",""value"":""2.3567076900979997"",""score"":""60.73"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.1600""},{""key"":""active_fields"",""label"":""Active fields"",""description"":""OpenAlex fields with meaningful publication volume."",""source"":""active_fields"",""format"":""integer"",""value"":""16"",""score"":""76.92"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0800""},{""key"":""international_collab"",""label"":""International collaboration"",""description"":""Works with affiliations from more than one country."",""source"":""international_collab_share"",""format"":""percent"",""value"":""0.6367928541046364"",""score"":""76.03"",""research_weight"":""0.0800"",""comprehensive_weight"":""0.0800""},{""key"":""core_source"",""label"":""Core-source share"",""description"":""Works whose primary source is marked core by OpenAlex."",""source"":""core_source_share"",""format"":""percent"",""value"":""0.8332624415142492"",""score"":""77.09"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.0500""},{""key"":""open_access"",""label"":""Open access share"",""description"":""OpenAlex open-access works divided by total works."",""source"":""oa_share"",""format"":""percent"",""value"":""0.766865163760102"",""score"":""84.95"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0300""},{""key"":""sdg"",""label"":""SDG-linked research"",""description"":""Works tagged to at least one UN Sustainable Development Goal."",""source"":""sdg_share"",""format"":""percent"",""value"":""0.6736282433007231"",""score"":""72.96"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""},{""key"":""funder_diversity"",""label"":""Funder diversity"",""description"":""Distinct funders observed in OpenAlex work metadata."",""source"":""funder_count"",""format"":""integer"",""value"":""200"",""score"":""50.00"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""}]",True,https://openalex.org/I45129253,https://ror.org/02jx3x895,14,8,9
3,University of Cambridge,University of Cambridge,University of Cambridge,University of Cambridge,GB,97.35,2021,Annual snapshot 2021,2021,2021,16418,5757,1149,0.350652,0.069984,1796,2.690495,19,10599,0.645572,12229,0.744853,12217,0.744122,3511,3310,2893,1787,716,4201,10283,0.626325,200,86.959702,93.077915,100.000000,88.697133,93.689833,98.902354,92.198563,100.000000,77.844407,50.351692,80.966981,47.284057,50.000000,"[{""key"":""scale"",""label"":""Publication scale"",""description"":""OpenAlex works in the selected publication window."",""source"":""works"",""format"":""integer"",""value"":""16418"",""score"":""86.96"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.1800""},{""key"":""top10_volume"",""label"":""Top 10% papers"",""description"":""Works in OpenAlex's field/year-normalized top 10% citation percentile."",""source"":""top10_count"",""format"":""integer"",""value"":""5757"",""score"":""93.08"",""research_weight"":""0.2000"",""comprehensive_weight"":""0.1400""},{""key"":""top1_volume"",""label"":""Top 1% papers"",""description"":""Works in OpenAlex's field/year-normalized top 1% citation percentile."",""source"":""top1_count"",""format"":""integer"",""value"":""1149"",""score"":""100.00"",""research_weight"":""0.1600"",""comprehensive_weight"":""0.1000""},{""key"":""top10_rate"",""label"":""Top 10% share"",""description"":""Top 10% papers divided by total works."",""source"":""top10_share"",""format"":""percent"",""value"":""0.3506517237178706"",""score"":""88.70"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.0800""},{""key"":""top1_rate"",""label"":""Top 1% share"",""description"":""Top 1% papers divided by total works."",""source"":""top1_share"",""format"":""percent"",""value"":""0.06998416372274333"",""score"":""93.69"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.0600""},{""key"":""h_index"",""label"":""Institution h-index (all-time)"",""description"":""OpenAlex institution all-time h-index; this does not vary by publication window."",""source"":""h_index"",""format"":""integer"",""value"":""1796"",""score"":""98.90"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.1000""},{""key"":""field_breadth"",""label"":""Field breadth"",""description"":""Shannon entropy over OpenAlex primary-topic fields."",""source"":""field_entropy"",""format"":""decimal"",""value"":""2.690495273880128"",""score"":""92.20"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.1600""},{""key"":""active_fields"",""label"":""Active fields"",""description"":""OpenAlex fields with meaningful publication volume."",""source"":""active_fields"",""format"":""integer"",""value"":""19"",""score"":""100.00"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0800""},{""key"":""international_collab"",""label"":""International collaboration"",""description"":""Works with affiliations from more than one country."",""source"":""international_collab_share"",""format"":""percent"",""value"":""0.6455719332440005"",""score"":""77.84"",""research_weight"":""0.0800"",""comprehensive_weight"":""0.0800""},{""key"":""core_source"",""label"":""Core-source share"",""description"":""Works whose primary source is marked core by OpenAlex."",""source"":""core_source_share"",""format"":""percent"",""value"":""0.7448532098915824"",""score"":""50.35"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.0500""},{""key"":""open_access"",""label"":""Open access share"",""description"":""OpenAlex open-access works divided by total works."",""source"":""oa_share"",""format"":""percent"",""value"":""0.7441223047874285"",""score"":""80.97"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0300""},{""key"":""sdg"",""label"":""SDG-linked research"",""description"":""Works tagged to at least one UN Sustainable Development Goal."",""source"":""sdg_share"",""format"":""percent"",""value"":""0.6263247655012791"",""score"":""47.28"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""},{""key"":""funder_diversity"",""label"":""Funder diversity"",""description"":""Distinct funders observed in OpenAlex work metadata."",""source"":""funder_count"",""format"":""integer"",""value"":""200"",""score"":""50.00"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""}]",True,https://openalex.org/I241749,https://ror.org/013meh722,4,6,5
4,Harvard University,Harvard University,Harvard University,Harvard University,US,95.63,2021,Annual snapshot 2021,2021,2021,32847,11411,2240,0.347399,0.068195,2744,2.147109,13,16746,0.509818,28799,0.876762,22686,0.690657,8034,2515,6589,4291,1257,10161,22297,0.678814,200,100.000000,100.000000,100.000000,87.137587,90.387116,100.000000,40.967704,53.846154,49.840967,90.248106,71.610760,75.774651,50.000000,"[{""key"":""scale"",""label"":""Publication scale"",""description"":""OpenAlex works in the selected publication window."",""source"":""works"",""format"":""integer"",""value"":""32847"",""score"":""100.00"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.1800""},{""key"":""top10_volume"",""label"":""Top 10% papers"",""description"":""Works in OpenAlex's field/year-normalized top 10% citation percentile."",""source"":""top10_count"",""format"":""integer"",""value"":""11411"",""score"":""100.00"",""research_weight"":""0.2000"",""comprehensive_weight"":""0.1400""},{""key"":""top1_volume"",""label"":""Top 1% papers"",""description"":""Works in OpenAlex's field/year-normalized top 1% citation percentile."",""source"":""top1_count"",""format"":""integer"",""value"":""2240"",""score"":""100.00"",""research_weight"":""0.1600"",""comprehensive_weight"":""0.1000""},{""key"":""top10_rate"",""label"":""Top 10% share"",""description"":""Top 10% papers divided by total works."",""source"":""top10_share"",""format"":""percent"",""value"":""0.34739854476816756"",""score"":""87.14"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.0800""},{""key"":""top1_rate"",""label"":""Top 1% share"",""description"":""Top 1% papers divided by total works."",""source"":""top1_share"",""format"":""percent"",""value"":""0.0681949645325296"",""score"":""90.39"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.0600""},{""key"":""h_index"",""label"":""Institution h-index (all-time)"",""description"":""OpenAlex institution all-time h-index; this does not vary by publication window."",""source"":""h_index"",""format"":""integer"",""value"":""2744"",""score"":""100.00"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.1000""},{""key"":""field_breadth"",""label"":""Field breadth"",""description"":""Shannon entropy over OpenAlex primary-topic fields."",""source"":""field_entropy"",""format"":""decimal"",""value"":""2.147108956850706"",""score"":""40.97"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.1600""},{""key"":""active_fields"",""label"":""Active fields"",""description"":""OpenAlex fields with meaningful publication volume."",""source"":""active_fields"",""format"":""integer"",""value"":""13"",""score"":""53.85"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0800""},{""key"":""international_collab"",""label"":""International collaboration"",""description"":""Works with affiliations from more than one country."",""source"":""international_collab_share"",""format"":""percent"",""value"":""0.5098182482418486"",""score"":""49.84"",""research_weight"":""0.0800"",""comprehensive_weight"":""0.0800""},{""key"":""core_source"",""label"":""Core-source share"",""description"":""Works whose primary source is marked core by OpenAlex."",""source"":""core_source_share"",""format"":""percent"",""value"":""0.8767619569519286"",""score"":""90.25"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.0500""},{""key"":""open_access"",""label"":""Open access share"",""description"":""OpenAlex open-access works divided by total works."",""source"":""oa_share"",""format"":""percent"",""value"":""0.6906566809754315"",""score"":""71.61"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0300""},{""key"":""sdg"",""label"":""SDG-linked research"",""description"":""Works tagged to at least one UN Sustainable Development Goal."",""source"":""sdg_share"",""format"":""percent"",""value"":""0.6788138947240235"",""score"":""75.77"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""},{""key"":""funder_diversity"",""label"":""Funder diversity"",""description"":""Distinct funders observed in OpenAlex work metadata."",""source"":""funder_count"",""format"":""integer"",""value"":""200"",""score"":""50.00"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""}]",True,https://openalex.org/I136199984,https://ror.org/03vek6s52,1,5,1
5,Imperial College London,Imperial College London,Imperial College London,Imperial College London,GB,91.42,2021,Annual snapshot 2021,2021,2021,14783,5011,913,0.338970,0.061760,1541,2.332837,17,10107,0.683691,12425,0.840492,10606,0.717446,4025,2535,2029,1415,602,4177,9772,0.661030,200,82.217233,87.147838,92.538988,83.097226,78.508931,90.545008,58.478284,84.615385,85.707600,79.278228,76.298709,66.121486,50.000000,"[{""key"":""scale"",""label"":""Publication scale"",""description"":""OpenAlex works in the selected publication window."",""source"":""works"",""format"":""integer"",""value"":""14783"",""score"":""82.22"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.1800""},{""key"":""top10_volume"",""label"":""Top 10% papers"",""description"":""Works in OpenAlex's field/year-normalized top 10% citation percentile."",""source"":""top10_count"",""format"":""integer"",""value"":""5011"",""score"":""87.15"",""research_weight"":""0.2000"",""comprehensive_weight"":""0.1400""},{""key"":""top1_volume"",""label"":""Top 1% papers"",""description"":""Works in OpenAlex's field/year-normalized top 1% citation percentile."",""source"":""top1_count"",""format"":""integer"",""value"":""913"",""score"":""92.54"",""research_weight"":""0.1600"",""comprehensive_weight"":""0.1000""},{""key"":""top10_rate"",""label"":""Top 10% share"",""description"":""Top 10% papers divided by total works."",""source"":""top10_share"",""format"":""percent"",""value"":""0.3389704390177907"",""score"":""83.10"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.0800""},{""key"":""top1_rate"",""label"":""Top 1% share"",""description"":""Top 1% papers divided by total works."",""source"":""top1_share"",""format"":""percent"",""value"":""0.06176012987891497"",""score"":""78.51"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.0600""},{""key"":""h_index"",""label"":""Institution h-index (all-time)"",""description"":""OpenAlex institution all-time h-index; this does not vary by publication window."",""source"":""h_index"",""format"":""integer"",""value"":""1541"",""score"":""90.55"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.1000""},{""key"":""field_breadth"",""label"":""Field breadth"",""description"":""Shannon entropy over OpenAlex primary-topic fields."",""source"":""field_entropy"",""format"":""decimal"",""value"":""2.332837053458467"",""score"":""58.48"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.1600""},{""key"":""active_fields"",""label"":""Active fields"",""description"":""OpenAlex fields with meaningful publication volume."",""source"":""active_fields"",""format"":""integer"",""value"":""17"",""score"":""84.62"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0800""},{""key"":""international_collab"",""label"":""International collaboration"",""description"":""Works with affiliations from more than one country."",""source"":""international_collab_share"",""format"":""percent"",""value"":""0.6836907258337279"",""score"":""85.71"",""research_weight"":""0.0800"",""comprehensive_weight"":""0.0800""},{""key"":""core_source"",""label"":""Core-source share"",""description"":""Works whose primary source is marked core by OpenAlex."",""source"":""core_source_share"",""format"":""percent"",""value"":""0.8404924575525942"",""score"":""79.28"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.0500""},{""key"":""open_access"",""label"":""Open access share"",""description"":""OpenAlex open-access works divided by total works."",""source"":""oa_share"",""format"":""percent"",""value"":""0.7174457146722587"",""score"":""76.30"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0300""},{""key"":""sdg"",""label"":""SDG-linked research"",""description"":""Works tagged to at least one UN Sustainable Development Goal."",""source"":""sdg_share"",""format"":""percent"",""value"":""0.6610295609822093"",""score"":""66.12"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""},{""key"":""funder_diversity"",""label"":""Funder diversity"",""description"":""Distinct funders observed in OpenAlex work metadata."",""source"":""funder_count"",""format"":""integer"",""value"":""200"",""score"":""50.00"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""}]",True,https://openalex.org/I47508984,https://ror.org/041kmwe10,26,2,14
6,University of Toronto,University of Toronto,University of Toronto,University of Toronto,CA,91.08,2021,Annual snapshot 2021,2021,2021,22054,6626,1131,0.300444,0.051283,1761,2.328090,18,12222,0.554185,18615,0.844065,12915,0.585608,5128,1699,2564,2279,1245,9139,14864,0.673982,200,100.000000,99.085213,100.000000,64.628158,59.169391,97.828235,58.030703,92.307692,58.993034,80.358629,53.227767,73.151969,50.000000,"[{""key"":""scale"",""label"":""Publication scale"",""description"":""OpenAlex works in the selected publication window."",""source"":""works"",""format"":""integer"",""value"":""22054"",""score"":""100.00"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.1800""},{""key"":""top10_volume"",""label"":""Top 10% papers"",""description"":""Works in OpenAlex's field/year-normalized top 10% citation percentile."",""source"":""top10_count"",""format"":""integer"",""value"":""6626"",""score"":""99.09"",""research_weight"":""0.2000"",""comprehensive_weight"":""0.1400""},{""key"":""top1_volume"",""label"":""Top 1% papers"",""description"":""Works in OpenAlex's field/year-normalized top 1% citation percentile."",""source"":""top1_count"",""format"":""integer"",""value"":""1131"",""score"":""100.00"",""research_weight"":""0.1600"",""comprehensive_weight"":""0.1000""},{""key"":""top10_rate"",""label"":""Top 10% share"",""description"":""Top 10% papers divided by total works."",""source"":""top10_share"",""format"":""percent"",""value"":""0.30044436383422507"",""score"":""64.63"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.0800""},{""key"":""top1_rate"",""label"":""Top 1% share"",""description"":""Top 1% papers divided by total works."",""source"":""top1_share"",""format"":""percent"",""value"":""0.0512832139294459"",""score"":""59.17"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.0600""},{""key"":""h_index"",""label"":""Institution h-index (all-time)"",""description"":""OpenAlex institution all-time h-index; this does not vary by publication window."",""source"":""h_index"",""format"":""integer"",""value"":""1761"",""score"":""97.83"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.1000""},{""key"":""field_breadth"",""label"":""Field breadth"",""description"":""Shannon entropy over OpenAlex primary-topic fields."",""source"":""field_entropy"",""format"":""decimal"",""value"":""2.3280897254884225"",""score"":""58.03"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.1600""},{""key"":""active_fields"",""label"":""Active fields"",""description"":""OpenAlex fields with meaningful publication volume."",""source"":""active_fields"",""format"":""integer"",""value"":""18"",""score"":""92.31"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0800""},{""key"":""international_collab"",""label"":""International collaboration"",""description"":""Works with affiliations from more than one country."",""source"":""international_collab_share"",""format"":""percent"",""value"":""0.5541851818264261"",""score"":""58.99"",""research_weight"":""0.0800"",""comprehensive_weight"":""0.0800""},{""key"":""core_source"",""label"":""Core-source share"",""description"":""Works whose primary source is marked core by OpenAlex."",""source"":""core_source_share"",""format"":""percent"",""value"":""0.8440645687857078"",""score"":""80.36"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.0500""},{""key"":""open_access"",""label"":""Open access share"",""description"":""OpenAlex open-access works divided by total works."",""source"":""oa_share"",""format"":""percent"",""value"":""0.5856080529609141"",""score"":""53.23"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0300""},{""key"":""sdg"",""label"":""SDG-linked research"",""description"":""Works tagged to at least one UN Sustainable Development Goal."",""source"":""sdg_share"",""format"":""percent"",""value"":""0.6739820440736375"",""score"":""73.15"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""},{""key"":""funder_diversity"",""label"":""Funder diversity"",""description"":""Distinct funders observed in OpenAlex work metadata."",""source"":""funder_count"",""format"":""integer"",""value"":""200"",""score"":""50.00"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""}]",True,https://openalex.org/I185261750,https://ror.org/03dbr7087,25,32,20
7,Massachusetts Institute of Technology,Massachusetts Institute of Technology,Massachusetts Institute of Technology,Massachusetts Institute of Technology; Massachusetts Institute of Technology (MIT),US,88.14,2021,Annual snapshot 2021,2021,2021,9804,3673,798,0.374643,0.081395,2252,2.620935,17,5252,0.535700,7417,0.756528,7135,0.727764,1922,1010,2692,1114,397,2669,5590,0.570175,200,63.650725,73.875472,87.452659,100.000000,100.000000,100.000000,85.640335,84.615385,55.179828,53.882771,78.104390,16.806742,50.000000,"[{""key"":""scale"",""label"":""Publication scale"",""description"":""OpenAlex works in the selected publication window."",""source"":""works"",""format"":""integer"",""value"":""9804"",""score"":""63.65"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.1800""},{""key"":""top10_volume"",""label"":""Top 10% papers"",""description"":""Works in OpenAlex's field/year-normalized top 10% citation percentile."",""source"":""top10_count"",""format"":""integer"",""value"":""3673"",""score"":""73.88"",""research_weight"":""0.2000"",""comprehensive_weight"":""0.1400""},{""key"":""top1_volume"",""label"":""Top 1% papers"",""description"":""Works in OpenAlex's field/year-normalized top 1% citation percentile."",""source"":""top1_count"",""format"":""integer"",""value"":""798"",""score"":""87.45"",""research_weight"":""0.1600"",""comprehensive_weight"":""0.1000""},{""key"":""top10_rate"",""label"":""Top 10% share"",""description"":""Top 10% papers divided by total works."",""source"":""top10_share"",""format"":""percent"",""value"":""0.3746430028559771"",""score"":""100.00"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.0800""},{""key"":""top1_rate"",""label"":""Top 1% share"",""description"":""Top 1% papers divided by total works."",""source"":""top1_share"",""format"":""percent"",""value"":""0.08139534883720931"",""score"":""100.00"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.0600""},{""key"":""h_index"",""label"":""Institution h-index (all-time)"",""description"":""OpenAlex institution all-time h-index; this does not vary by publication window."",""source"":""h_index"",""format"":""integer"",""value"":""2252"",""score"":""100.00"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.1000""},{""key"":""field_breadth"",""label"":""Field breadth"",""description"":""Shannon entropy over OpenAlex primary-topic fields."",""source"":""field_entropy"",""format"":""decimal"",""value"":""2.620934635340104"",""score"":""85.64"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.1600""},{""key"":""active_fields"",""label"":""Active fields"",""description"":""OpenAlex fields with meaningful publication volume."",""source"":""active_fields"",""format"":""integer"",""value"":""17"",""score"":""84.62"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0800""},{""key"":""international_collab"",""label"":""International collaboration"",""description"":""Works with affiliations from more than one country."",""source"":""international_collab_share"",""format"":""percent"",""value"":""0.5356997144022848"",""score"":""55.18"",""research_weight"":""0.0800"",""comprehensive_weight"":""0.0800""},{""key"":""core_source"",""label"":""Core-source share"",""description"":""Works whose primary source is marked core by OpenAlex."",""source"":""core_source_share"",""format"":""percent"",""value"":""0.7565279477764177"",""score"":""53.88"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.0500""},{""key"":""open_access"",""label"":""Open access share"",""description"":""OpenAlex open-access works divided by total works."",""source"":""oa_share"",""format"":""percent"",""value"":""0.7277641778865769"",""score"":""78.10"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0300""},{""key"":""sdg"",""label"":""SDG-linked research"",""description"":""Works tagged to at least one UN Sustainable Development Goal."",""source"":""sdg_share"",""format"":""percent"",""value"":""0.5701754385964912"",""score"":""16.81"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""},{""key"":""funder_diversity"",""label"":""Funder diversity"",""description"":""Distinct funders observed in OpenAlex work metadata."",""source"":""funder_count"",""format"":""integer"",""value"":""200"",""score"":""50.00"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""}]",False,https://openalex.org/I63966007,https://ror.org/042nb2s44,3,1,2
