rank,display_name,canonical_name,matched_name,source_names,country_code,score,window_key,window_label,window_start,window_end,works,top10_count,top1_count,top10_share,top1_share,h_index,field_entropy,active_fields,international_collab_count,international_collab_share,core_source_count,core_source_share,oa_count,oa_share,oa_gold_count,oa_hybrid_count,oa_green_count,oa_bronze_count,oa_diamond_count,closed_count,sdg_count,sdg_share,funder_count,scale_score,top10_volume_score,top1_volume_score,top10_rate_score,top1_rate_score,h_index_score,field_breadth_score,active_fields_score,international_collab_score,core_source_score,open_access_score,sdg_score,funder_diversity_score,metric_details_json,has_medical_school_or_center,openalex_id,ror_id,arwu_2025_rank,qs_2027_rank,usnews_2026_2027_rank
1,University of Oxford,University of Oxford,University of Oxford,University of Oxford,GB,99.71,2020_2024,5-year 2020-2024,2020,2024,97156,35230,7006,0.362613,0.072111,2048,2.626148,19,62509,0.643388,74978,0.771728,73102,0.752419,24319,22864,12490,7922,5507,24054,60349,0.621156,200,95.045949,100.000000,100.000000,94.670593,100.000000,100.000000,87.941000,91.543340,80.187863,56.242890,80.087887,50.424651,50.000000,"[{""key"":""scale"",""label"":""Publication scale"",""description"":""OpenAlex works in the selected publication window."",""source"":""works"",""format"":""integer"",""value"":""97156"",""score"":""95.05"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.1800""},{""key"":""top10_volume"",""label"":""Top 10% papers"",""description"":""Works in OpenAlex's field/year-normalized top 10% citation percentile."",""source"":""top10_count"",""format"":""integer"",""value"":""35230"",""score"":""100.00"",""research_weight"":""0.2000"",""comprehensive_weight"":""0.1400""},{""key"":""top1_volume"",""label"":""Top 1% papers"",""description"":""Works in OpenAlex's field/year-normalized top 1% citation percentile."",""source"":""top1_count"",""format"":""integer"",""value"":""7006"",""score"":""100.00"",""research_weight"":""0.1600"",""comprehensive_weight"":""0.1000""},{""key"":""top10_rate"",""label"":""Top 10% share"",""description"":""Top 10% papers divided by total works."",""source"":""top10_share"",""format"":""percent"",""value"":""0.3626127053398658"",""score"":""94.67"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.0800""},{""key"":""top1_rate"",""label"":""Top 1% share"",""description"":""Top 1% papers divided by total works."",""source"":""top1_share"",""format"":""percent"",""value"":""0.07211083206389723"",""score"":""100.00"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.0600""},{""key"":""h_index"",""label"":""Institution h-index (all-time)"",""description"":""OpenAlex institution all-time h-index; this does not vary by publication window."",""source"":""h_index"",""format"":""integer"",""value"":""2048"",""score"":""100.00"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.1000""},{""key"":""field_breadth"",""label"":""Field breadth"",""description"":""Shannon entropy over OpenAlex primary-topic fields."",""source"":""field_entropy"",""format"":""decimal"",""value"":""2.626147581085113"",""score"":""87.94"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.1600""},{""key"":""active_fields"",""label"":""Active fields"",""description"":""OpenAlex fields with meaningful publication volume."",""source"":""active_fields"",""format"":""integer"",""value"":""19"",""score"":""91.54"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0800""},{""key"":""international_collab"",""label"":""International collaboration"",""description"":""Works with affiliations from more than one country."",""source"":""international_collab_share"",""format"":""percent"",""value"":""0.6433879533945407"",""score"":""80.19"",""research_weight"":""0.0800"",""comprehensive_weight"":""0.0800""},{""key"":""core_source"",""label"":""Core-source share"",""description"":""Works whose primary source is marked core by OpenAlex."",""source"":""core_source_share"",""format"":""percent"",""value"":""0.7717279426901066"",""score"":""56.24"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.0500""},{""key"":""open_access"",""label"":""Open access share"",""description"":""OpenAlex open-access works divided by total works."",""source"":""oa_share"",""format"":""percent"",""value"":""0.752418790398946"",""score"":""80.09"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0300""},{""key"":""sdg"",""label"":""SDG-linked research"",""description"":""Works tagged to at least one UN Sustainable Development Goal."",""source"":""sdg_share"",""format"":""percent"",""value"":""0.6211556671744412"",""score"":""50.42"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""},{""key"":""funder_diversity"",""label"":""Funder diversity"",""description"":""Distinct funders observed in OpenAlex work metadata."",""source"":""funder_count"",""format"":""integer"",""value"":""200"",""score"":""50.00"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""}]",True,https://openalex.org/I40120149,https://ror.org/052gg0110,6,4,4
2,University of Cambridge,University of Cambridge,University of Cambridge,University of Cambridge,GB,96.01,2020_2024,5-year 2020-2024,2020,2024,76207,26931,5372,0.353393,0.070492,1796,2.714102,19,49593,0.650767,57934,0.760219,57202,0.750613,16819,18728,11091,6330,4234,19005,45647,0.598987,200,84.112969,89.999964,98.846774,90.186032,99.565221,93.315377,94.771850,91.543340,81.707242,53.000426,79.761028,39.728470,50.000000,"[{""key"":""scale"",""label"":""Publication scale"",""description"":""OpenAlex works in the selected publication window."",""source"":""works"",""format"":""integer"",""value"":""76207"",""score"":""84.11"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.1800""},{""key"":""top10_volume"",""label"":""Top 10% papers"",""description"":""Works in OpenAlex's field/year-normalized top 10% citation percentile."",""source"":""top10_count"",""format"":""integer"",""value"":""26931"",""score"":""90.00"",""research_weight"":""0.2000"",""comprehensive_weight"":""0.1400""},{""key"":""top1_volume"",""label"":""Top 1% papers"",""description"":""Works in OpenAlex's field/year-normalized top 1% citation percentile."",""source"":""top1_count"",""format"":""integer"",""value"":""5372"",""score"":""98.85"",""research_weight"":""0.1600"",""comprehensive_weight"":""0.1000""},{""key"":""top10_rate"",""label"":""Top 10% share"",""description"":""Top 10% papers divided by total works."",""source"":""top10_share"",""format"":""percent"",""value"":""0.35339273295104123"",""score"":""90.19"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.0800""},{""key"":""top1_rate"",""label"":""Top 1% share"",""description"":""Top 1% papers divided by total works."",""source"":""top1_share"",""format"":""percent"",""value"":""0.07049221200152217"",""score"":""99.57"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.0600""},{""key"":""h_index"",""label"":""Institution h-index (all-time)"",""description"":""OpenAlex institution all-time h-index; this does not vary by publication window."",""source"":""h_index"",""format"":""integer"",""value"":""1796"",""score"":""93.32"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.1000""},{""key"":""field_breadth"",""label"":""Field breadth"",""description"":""Shannon entropy over OpenAlex primary-topic fields."",""source"":""field_entropy"",""format"":""decimal"",""value"":""2.714102318581583"",""score"":""94.77"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.1600""},{""key"":""active_fields"",""label"":""Active fields"",""description"":""OpenAlex fields with meaningful publication volume."",""source"":""active_fields"",""format"":""integer"",""value"":""19"",""score"":""91.54"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0800""},{""key"":""international_collab"",""label"":""International collaboration"",""description"":""Works with affiliations from more than one country."",""source"":""international_collab_share"",""format"":""percent"",""value"":""0.6507669899090635"",""score"":""81.71"",""research_weight"":""0.0800"",""comprehensive_weight"":""0.0800""},{""key"":""core_source"",""label"":""Core-source share"",""description"":""Works whose primary source is marked core by OpenAlex."",""source"":""core_source_share"",""format"":""percent"",""value"":""0.7602188775309355"",""score"":""53.00"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.0500""},{""key"":""open_access"",""label"":""Open access share"",""description"":""OpenAlex open-access works divided by total works."",""source"":""oa_share"",""format"":""percent"",""value"":""0.7506134607057094"",""score"":""79.76"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0300""},{""key"":""sdg"",""label"":""SDG-linked research"",""description"":""Works tagged to at least one UN Sustainable Development Goal."",""source"":""sdg_share"",""format"":""percent"",""value"":""0.5989869697009461"",""score"":""39.73"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""},{""key"":""funder_diversity"",""label"":""Funder diversity"",""description"":""Distinct funders observed in OpenAlex work metadata."",""source"":""funder_count"",""format"":""integer"",""value"":""200"",""score"":""50.00"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""}]",True,https://openalex.org/I241749,https://ror.org/013meh722,4,6,5
3,University College London,University College London,University College London,UCL; University College London,GB,95.51,2020_2024,5-year 2020-2024,2020,2024,113456,38972,7368,0.343499,0.064941,2049,2.381824,16,72978,0.643227,95026,0.837558,88391,0.779077,27838,25050,18252,10926,6325,25065,73977,0.652033,200,100.000000,100.000000,100.000000,85.373659,89.096748,100.000000,68.966055,66.173362,80.154790,74.789325,84.914480,65.322426,50.000000,"[{""key"":""scale"",""label"":""Publication scale"",""description"":""OpenAlex works in the selected publication window."",""source"":""works"",""format"":""integer"",""value"":""113456"",""score"":""100.00"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.1800""},{""key"":""top10_volume"",""label"":""Top 10% papers"",""description"":""Works in OpenAlex's field/year-normalized top 10% citation percentile."",""source"":""top10_count"",""format"":""integer"",""value"":""38972"",""score"":""100.00"",""research_weight"":""0.2000"",""comprehensive_weight"":""0.1400""},{""key"":""top1_volume"",""label"":""Top 1% papers"",""description"":""Works in OpenAlex's field/year-normalized top 1% citation percentile."",""source"":""top1_count"",""format"":""integer"",""value"":""7368"",""score"":""100.00"",""research_weight"":""0.1600"",""comprehensive_weight"":""0.1000""},{""key"":""top10_rate"",""label"":""Top 10% share"",""description"":""Top 10% papers divided by total works."",""source"":""top10_share"",""format"":""percent"",""value"":""0.3434988012974193"",""score"":""85.37"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.0800""},{""key"":""top1_rate"",""label"":""Top 1% share"",""description"":""Top 1% papers divided by total works."",""source"":""top1_share"",""format"":""percent"",""value"":""0.06494147510929348"",""score"":""89.10"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.0600""},{""key"":""h_index"",""label"":""Institution h-index (all-time)"",""description"":""OpenAlex institution all-time h-index; this does not vary by publication window."",""source"":""h_index"",""format"":""integer"",""value"":""2049"",""score"":""100.00"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.1000""},{""key"":""field_breadth"",""label"":""Field breadth"",""description"":""Shannon entropy over OpenAlex primary-topic fields."",""source"":""field_entropy"",""format"":""decimal"",""value"":""2.381824194306384"",""score"":""68.97"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.1600""},{""key"":""active_fields"",""label"":""Active fields"",""description"":""OpenAlex fields with meaningful publication volume."",""source"":""active_fields"",""format"":""integer"",""value"":""16"",""score"":""66.17"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0800""},{""key"":""international_collab"",""label"":""International collaboration"",""description"":""Works with affiliations from more than one country."",""source"":""international_collab_share"",""format"":""percent"",""value"":""0.6432273304188408"",""score"":""80.15"",""research_weight"":""0.0800"",""comprehensive_weight"":""0.0800""},{""key"":""core_source"",""label"":""Core-source share"",""description"":""Works whose primary source is marked core by OpenAlex."",""source"":""core_source_share"",""format"":""percent"",""value"":""0.837558172331124"",""score"":""74.79"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.0500""},{""key"":""open_access"",""label"":""Open access share"",""description"":""OpenAlex open-access works divided by total works."",""source"":""oa_share"",""format"":""percent"",""value"":""0.7790773515724158"",""score"":""84.91"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0300""},{""key"":""sdg"",""label"":""SDG-linked research"",""description"":""Works tagged to at least one UN Sustainable Development Goal."",""source"":""sdg_share"",""format"":""percent"",""value"":""0.6520325059935129"",""score"":""65.32"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""},{""key"":""funder_diversity"",""label"":""Funder diversity"",""description"":""Distinct funders observed in OpenAlex work metadata."",""source"":""funder_count"",""format"":""integer"",""value"":""200"",""score"":""50.00"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""}]",True,https://openalex.org/I45129253,https://ror.org/02jx3x895,14,8,9
4,Stanford University,Stanford University,Stanford University,Stanford University,US,90.16,2020_2024,5-year 2020-2024,2020,2024,97014,32394,6851,0.333911,0.070619,2462,2.386423,16,43701,0.450461,79478,0.819243,62331,0.642495,20259,9567,18231,10376,3898,34683,60363,0.622209,200,94.980106,97.806636,100.000000,80.709978,99.803722,100.000000,69.323199,66.173362,40.463246,69.629251,60.185918,50.932954,50.000000,"[{""key"":""scale"",""label"":""Publication scale"",""description"":""OpenAlex works in the selected publication window."",""source"":""works"",""format"":""integer"",""value"":""97014"",""score"":""94.98"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.1800""},{""key"":""top10_volume"",""label"":""Top 10% papers"",""description"":""Works in OpenAlex's field/year-normalized top 10% citation percentile."",""source"":""top10_count"",""format"":""integer"",""value"":""32394"",""score"":""97.81"",""research_weight"":""0.2000"",""comprehensive_weight"":""0.1400""},{""key"":""top1_volume"",""label"":""Top 1% papers"",""description"":""Works in OpenAlex's field/year-normalized top 1% citation percentile."",""source"":""top1_count"",""format"":""integer"",""value"":""6851"",""score"":""100.00"",""research_weight"":""0.1600"",""comprehensive_weight"":""0.1000""},{""key"":""top10_rate"",""label"":""Top 10% share"",""description"":""Top 10% papers divided by total works."",""source"":""top10_share"",""format"":""percent"",""value"":""0.3339105696085101"",""score"":""80.71"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.0800""},{""key"":""top1_rate"",""label"":""Top 1% share"",""description"":""Top 1% papers divided by total works."",""source"":""top1_share"",""format"":""percent"",""value"":""0.07061867359350196"",""score"":""99.80"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.0600""},{""key"":""h_index"",""label"":""Institution h-index (all-time)"",""description"":""OpenAlex institution all-time h-index; this does not vary by publication window."",""source"":""h_index"",""format"":""integer"",""value"":""2462"",""score"":""100.00"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.1000""},{""key"":""field_breadth"",""label"":""Field breadth"",""description"":""Shannon entropy over OpenAlex primary-topic fields."",""source"":""field_entropy"",""format"":""decimal"",""value"":""2.3864228170856245"",""score"":""69.32"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.1600""},{""key"":""active_fields"",""label"":""Active fields"",""description"":""OpenAlex fields with meaningful publication volume."",""source"":""active_fields"",""format"":""integer"",""value"":""16"",""score"":""66.17"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0800""},{""key"":""international_collab"",""label"":""International collaboration"",""description"":""Works with affiliations from more than one country."",""source"":""international_collab_share"",""format"":""percent"",""value"":""0.4504607582410786"",""score"":""40.46"",""research_weight"":""0.0800"",""comprehensive_weight"":""0.0800""},{""key"":""core_source"",""label"":""Core-source share"",""description"":""Works whose primary source is marked core by OpenAlex."",""source"":""core_source_share"",""format"":""percent"",""value"":""0.8192425835446431"",""score"":""69.63"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.0500""},{""key"":""open_access"",""label"":""Open access share"",""description"":""OpenAlex open-access works divided by total works."",""source"":""oa_share"",""format"":""percent"",""value"":""0.6424948976436391"",""score"":""60.19"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0300""},{""key"":""sdg"",""label"":""SDG-linked research"",""description"":""Works tagged to at least one UN Sustainable Development Goal."",""source"":""sdg_share"",""format"":""percent"",""value"":""0.6222091656874266"",""score"":""50.93"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""},{""key"":""funder_diversity"",""label"":""Funder diversity"",""description"":""Distinct funders observed in OpenAlex work metadata."",""source"":""funder_count"",""format"":""integer"",""value"":""200"",""score"":""50.00"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""}]",True,https://openalex.org/I97018004,https://ror.org/00f54p054,2,2,3
5,Harvard University,Harvard University,Harvard University,Harvard University,US,89.83,2020_2024,5-year 2020-2024,2020,2024,159145,56381,11180,0.354274,0.070250,2744,2.153492,13,81531,0.512306,140437,0.882447,110887,0.696767,39851,15729,28978,19058,7271,48258,106126,0.666851,200,100.000000,100.000000,100.000000,90.614873,99.109174,100.000000,51.233057,40.803383,53.197552,87.435863,70.012023,72.472198,50.000000,"[{""key"":""scale"",""label"":""Publication scale"",""description"":""OpenAlex works in the selected publication window."",""source"":""works"",""format"":""integer"",""value"":""159145"",""score"":""100.00"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.1800""},{""key"":""top10_volume"",""label"":""Top 10% papers"",""description"":""Works in OpenAlex's field/year-normalized top 10% citation percentile."",""source"":""top10_count"",""format"":""integer"",""value"":""56381"",""score"":""100.00"",""research_weight"":""0.2000"",""comprehensive_weight"":""0.1400""},{""key"":""top1_volume"",""label"":""Top 1% papers"",""description"":""Works in OpenAlex's field/year-normalized top 1% citation percentile."",""source"":""top1_count"",""format"":""integer"",""value"":""11180"",""score"":""100.00"",""research_weight"":""0.1600"",""comprehensive_weight"":""0.1000""},{""key"":""top10_rate"",""label"":""Top 10% share"",""description"":""Top 10% papers divided by total works."",""source"":""top10_share"",""format"":""percent"",""value"":""0.35427440384554965"",""score"":""90.61"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.0800""},{""key"":""top1_rate"",""label"":""Top 1% share"",""description"":""Top 1% papers divided by total works."",""source"":""top1_share"",""format"":""percent"",""value"":""0.07025040057808916"",""score"":""99.11"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.0600""},{""key"":""h_index"",""label"":""Institution h-index (all-time)"",""description"":""OpenAlex institution all-time h-index; this does not vary by publication window."",""source"":""h_index"",""format"":""integer"",""value"":""2744"",""score"":""100.00"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.1000""},{""key"":""field_breadth"",""label"":""Field breadth"",""description"":""Shannon entropy over OpenAlex primary-topic fields."",""source"":""field_entropy"",""format"":""decimal"",""value"":""2.153492240871659"",""score"":""51.23"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.1600""},{""key"":""active_fields"",""label"":""Active fields"",""description"":""OpenAlex fields with meaningful publication volume."",""source"":""active_fields"",""format"":""integer"",""value"":""13"",""score"":""40.80"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0800""},{""key"":""international_collab"",""label"":""International collaboration"",""description"":""Works with affiliations from more than one country."",""source"":""international_collab_share"",""format"":""percent"",""value"":""0.512306387256904"",""score"":""53.20"",""research_weight"":""0.0800"",""comprehensive_weight"":""0.0800""},{""key"":""core_source"",""label"":""Core-source share"",""description"":""Works whose primary source is marked core by OpenAlex."",""source"":""core_source_share"",""format"":""percent"",""value"":""0.8824468252222816"",""score"":""87.44"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.0500""},{""key"":""open_access"",""label"":""Open access share"",""description"":""OpenAlex open-access works divided by total works."",""source"":""oa_share"",""format"":""percent"",""value"":""0.6967670991862767"",""score"":""70.01"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0300""},{""key"":""sdg"",""label"":""SDG-linked research"",""description"":""Works tagged to at least one UN Sustainable Development Goal."",""source"":""sdg_share"",""format"":""percent"",""value"":""0.666850984950831"",""score"":""72.47"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""},{""key"":""funder_diversity"",""label"":""Funder diversity"",""description"":""Distinct funders observed in OpenAlex work metadata."",""source"":""funder_count"",""format"":""integer"",""value"":""200"",""score"":""50.00"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""}]",True,https://openalex.org/I136199984,https://ror.org/03vek6s52,1,5,1
6,University of Hong Kong,The University of Hong Kong,University of Hong Kong,The University of Hong Kong; University of Hong Kong,HK,89.43,2020_2024,5-year 2020-2024,2020,2024,55750,20409,3508,0.366081,0.062924,1159,2.681826,20,44036,0.789883,46507,0.834206,30092,0.539767,12455,4626,6336,3610,3065,25658,36296,0.651049,200,70.041864,78.279101,82.709481,96.357422,85.291430,67.695749,92.265128,100.000000,100.000000,73.844991,41.586766,64.848052,50.000000,"[{""key"":""scale"",""label"":""Publication scale"",""description"":""OpenAlex works in the selected publication window."",""source"":""works"",""format"":""integer"",""value"":""55750"",""score"":""70.04"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.1800""},{""key"":""top10_volume"",""label"":""Top 10% papers"",""description"":""Works in OpenAlex's field/year-normalized top 10% citation percentile."",""source"":""top10_count"",""format"":""integer"",""value"":""20409"",""score"":""78.28"",""research_weight"":""0.2000"",""comprehensive_weight"":""0.1400""},{""key"":""top1_volume"",""label"":""Top 1% papers"",""description"":""Works in OpenAlex's field/year-normalized top 1% citation percentile."",""source"":""top1_count"",""format"":""integer"",""value"":""3508"",""score"":""82.71"",""research_weight"":""0.1600"",""comprehensive_weight"":""0.1000""},{""key"":""top10_rate"",""label"":""Top 10% share"",""description"":""Top 10% papers divided by total works."",""source"":""top10_share"",""format"":""percent"",""value"":""0.36608071748878923"",""score"":""96.36"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.0800""},{""key"":""top1_rate"",""label"":""Top 1% share"",""description"":""Top 1% papers divided by total works."",""source"":""top1_share"",""format"":""percent"",""value"":""0.06292376681614349"",""score"":""85.29"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.0600""},{""key"":""h_index"",""label"":""Institution h-index (all-time)"",""description"":""OpenAlex institution all-time h-index; this does not vary by publication window."",""source"":""h_index"",""format"":""integer"",""value"":""1159"",""score"":""67.70"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.1000""},{""key"":""field_breadth"",""label"":""Field breadth"",""description"":""Shannon entropy over OpenAlex primary-topic fields."",""source"":""field_entropy"",""format"":""decimal"",""value"":""2.6818255018575505"",""score"":""92.27"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.1600""},{""key"":""active_fields"",""label"":""Active fields"",""description"":""OpenAlex fields with meaningful publication volume."",""source"":""active_fields"",""format"":""integer"",""value"":""20"",""score"":""100.00"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0800""},{""key"":""international_collab"",""label"":""International collaboration"",""description"":""Works with affiliations from more than one country."",""source"":""international_collab_share"",""format"":""percent"",""value"":""0.7898834080717488"",""score"":""100.00"",""research_weight"":""0.0800"",""comprehensive_weight"":""0.0800""},{""key"":""core_source"",""label"":""Core-source share"",""description"":""Works whose primary source is marked core by OpenAlex."",""source"":""core_source_share"",""format"":""percent"",""value"":""0.8342062780269058"",""score"":""73.84"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.0500""},{""key"":""open_access"",""label"":""Open access share"",""description"":""OpenAlex open-access works divided by total works."",""source"":""oa_share"",""format"":""percent"",""value"":""0.5397668161434978"",""score"":""41.59"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0300""},{""key"":""sdg"",""label"":""SDG-linked research"",""description"":""Works tagged to at least one UN Sustainable Development Goal."",""source"":""sdg_share"",""format"":""percent"",""value"":""0.6510493273542601"",""score"":""64.85"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""},{""key"":""funder_diversity"",""label"":""Funder diversity"",""description"":""Distinct funders observed in OpenAlex work metadata."",""source"":""funder_count"",""format"":""integer"",""value"":""200"",""score"":""50.00"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""}]",False,https://openalex.org/I889458895,https://ror.org/02zhqgq86,67,11,40
7,University of Toronto,University of Toronto,University of Toronto,University of Toronto,CA,89.23,2020_2024,5-year 2020-2024,2020,2024,106918,32029,5177,0.299566,0.048420,1761,2.353685,18,60151,0.562590,89834,0.840214,65001,0.607952,24733,12311,11112,9996,6849,41917,70179,0.656382,200,99.356054,97.327677,97.446590,64.004914,57.938431,92.164095,66.780710,83.086681,63.551189,75.537554,53.931828,67.420786,50.000000,"[{""key"":""scale"",""label"":""Publication scale"",""description"":""OpenAlex works in the selected publication window."",""source"":""works"",""format"":""integer"",""value"":""106918"",""score"":""99.36"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.1800""},{""key"":""top10_volume"",""label"":""Top 10% papers"",""description"":""Works in OpenAlex's field/year-normalized top 10% citation percentile."",""source"":""top10_count"",""format"":""integer"",""value"":""32029"",""score"":""97.33"",""research_weight"":""0.2000"",""comprehensive_weight"":""0.1400""},{""key"":""top1_volume"",""label"":""Top 1% papers"",""description"":""Works in OpenAlex's field/year-normalized top 1% citation percentile."",""source"":""top1_count"",""format"":""integer"",""value"":""5177"",""score"":""97.45"",""research_weight"":""0.1600"",""comprehensive_weight"":""0.1000""},{""key"":""top10_rate"",""label"":""Top 10% share"",""description"":""Top 10% papers divided by total works."",""source"":""top10_share"",""format"":""percent"",""value"":""0.29956602255934456"",""score"":""64.00"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.0800""},{""key"":""top1_rate"",""label"":""Top 1% share"",""description"":""Top 1% papers divided by total works."",""source"":""top1_share"",""format"":""percent"",""value"":""0.04842028470416581"",""score"":""57.94"",""research_weight"":""0.1000"",""comprehensive_weight"":""0.0600""},{""key"":""h_index"",""label"":""Institution h-index (all-time)"",""description"":""OpenAlex institution all-time h-index; this does not vary by publication window."",""source"":""h_index"",""format"":""integer"",""value"":""1761"",""score"":""92.16"",""research_weight"":""0.1200"",""comprehensive_weight"":""0.1000""},{""key"":""field_breadth"",""label"":""Field breadth"",""description"":""Shannon entropy over OpenAlex primary-topic fields."",""source"":""field_entropy"",""format"":""decimal"",""value"":""2.353685465066521"",""score"":""66.78"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.1600""},{""key"":""active_fields"",""label"":""Active fields"",""description"":""OpenAlex fields with meaningful publication volume."",""source"":""active_fields"",""format"":""integer"",""value"":""18"",""score"":""83.09"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0800""},{""key"":""international_collab"",""label"":""International collaboration"",""description"":""Works with affiliations from more than one country."",""source"":""international_collab_share"",""format"":""percent"",""value"":""0.5625900222600497"",""score"":""63.55"",""research_weight"":""0.0800"",""comprehensive_weight"":""0.0800""},{""key"":""core_source"",""label"":""Core-source share"",""description"":""Works whose primary source is marked core by OpenAlex."",""source"":""core_source_share"",""format"":""percent"",""value"":""0.8402139957724611"",""score"":""75.54"",""research_weight"":""0.0600"",""comprehensive_weight"":""0.0500""},{""key"":""open_access"",""label"":""Open access share"",""description"":""OpenAlex open-access works divided by total works."",""source"":""oa_share"",""format"":""percent"",""value"":""0.6079518883630446"",""score"":""53.93"",""research_weight"":""0.0300"",""comprehensive_weight"":""0.0300""},{""key"":""sdg"",""label"":""SDG-linked research"",""description"":""Works tagged to at least one UN Sustainable Development Goal."",""source"":""sdg_share"",""format"":""percent"",""value"":""0.6563815260292934"",""score"":""67.42"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""},{""key"":""funder_diversity"",""label"":""Funder diversity"",""description"":""Distinct funders observed in OpenAlex work metadata."",""source"":""funder_count"",""format"":""integer"",""value"":""200"",""score"":""50.00"",""research_weight"":""0.0200"",""comprehensive_weight"":""0.0200""}]",True,https://openalex.org/I185261750,https://ror.org/03dbr7087,25,32,20
